state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR
45,SC,730.2873741362401,0.20429247181755808,0.1460414558624158,0.15150028796063017,0.10037719732893356,0.06714548837215957,0.10741690523772228,0.08546992851293903,0.03881345385689055,0.07785776749428709,0.021085043556463717,0.21874825346371035,0.1333438792505835,0.16624824334385865,0.08782894961576941,0.06908085794817378,0.11499319541493919,0.11775843918347143,0.0718602991326676,0.02013788264682606
46,SD,141.47968207446456,0.17713332942872745,0.106538425288778,0.15713624467859028,0.11134418950068449,0.06696443948671668,0.10312237226526295,0.13862512689050854,0.054180012065184496,0.05399695575870123,0.0309589046368459,0.16596302435023894,0.10451801537247114,0.21393373372484853,0.11378955062514842,0.06741834424112145,0.05079061171996218,0.184665568538754,0.05122061047541081,0.047700540952044686
47,TN,1143.4242417308235,0.2759293791137572,0.09258259536369945,0.12869560516510342,0.1327659456738824,0.0408765592153373,0.10031665099437498,0.10467143152373701,0.05304357836356796,0.049150346722716835,0.02196790786382339,0.2742163849709967,0.09949358948825662,0.15458885670073444,0.13569970635059736,0.037690076389946786,0.08724331341227329,0.13715596389813542,0.05297412364380107,0.020937985145258433
48,TX,3555.0723528383005,0.18848924052160212,0.14272610370818783,0.1918199359991485,0.07745010102724938,0.06150129157747221,0.09059322786100446,0.11369250919330688,0.05037148907430509,0.06554749101726487,0.017808610020458394,0.22187951189995883,0.14434952230282955,0.19785765724097035,0.07589041815209317,0.06539201525412569,0.09929924298251903,0.11037804641250841,0.06945154034449035,0.0155020454105046
49,UT,462.14033775990276,0.13348391281885394,0.16928449336789483,0.18205731580636936,0.08433024909724349,0.06827145860680814,0.12288549060965352,0.1072168004382353,0.03253253940087948,0.07466523337996245,0.02527250647409933,0.1350957984500733,0.20359896127284344,0.18249130742632433,0.08515875778631851,0.04286391832766331,0.118144320875419,0.1296061291609473,0.07721428164125428,0.025826525059156474
50,VT,107.66981767451233,0.12417348679308005,0.1375937667525224,0.08165685537115674,0.03500770805062681,0.12195734772023126,0.057750198776262994,0.07958668128269138,0.08467409249087833,0.06104273846865002,0.21655712429389973,0.18914334703125776,0.1691509162092079,0.08970594725376735,0.02697225128110234,0.11546201530881427,0.05794932690296869,0.06886061576282043,0.038676755690764224,0.24407882455929708
51,VA,1326.7153253861266,0.18035315682808828,0.1661645572093244,0.13252647325167952,0.09101939263873574,0.0906336116333327,0.08763690071531018,0.08782836208038432,0.04043773362859461,0.05650424199373624,0.06689557002081392,0.19260811137548392,0.16343904707809453,0.1482664541155115,0.08680312555566848,0.08364683131649357,0.0943111914275957,0.10571927903326467,0.062281145422660916,0.06292481467522679
53,WA,1221.7758385722857,0.13240149109520757,0.15935631461231092,0.10236605937249423,0.08369442774811775,0.11779351238245443,0.09128093493235052,0.07525456516900149,0.05870310076804367,0.08949646741339264,0.08965312650662667,0.1523165200141783,0.16978997609980434,0.10198340161719399,0.08474287716796709,0.12947935789848866,0.08952352350671412,0.09412889465529878,0.09863286393521047,0.07940258510514432
54,WV,360.2592516454194,0.20704278003948062,0.15699593569289136,0.16141012318609013,0.0899001833378914,0.05080197946905454,0.11883739443523943,0.11076406792087999,0.05308523617996143,0.03507666365556979,0.01608563608294125,0.23956235859987735,0.13929628120572296,0.17974086805301223,0.10272097795733728,0.04149553694853681,0.10732839800390792,0.12522386415957715,0.04716025309788284,0.017471461974145557
55,WI,969.409978341477,0.19551048814753225,0.147886184861648,0.11637739595472457,0.08761828439024992,0.08356130675895124,0.11901342397914753,0.08229901242416603,0.053967244841946,0.05447441533062356,0.05929224331101062,0.2243264451022684,0.17891089807138985,0.09160130786728843,0.0893330181091294,0.08879069188353728,0.12191030882847456,0.0951932089336969,0.052661531155023145,0.057272590049191885
56,WY,98.29821185117127,0.2331378510899028,0.10623695963643029,0.11133820348607802,0.06386065013545927,0.08681212630428548,0.18692789572754287,0.13686988576554485,0.051583640508712024,0.011961559854651953,0.011271227491392699,0.30029557746684027,0.14400205055079668,0.15680515904618708,0.06947952351744563,0.04985098534627309,0.13999549606981387,0.10683999871272218,0.013162091536009756,0.019569117753911677
