variable,domain,type,stat_label,question,overall,CON,CON_hi_id,CON_lo_id,CON_hi_pc,CON_lo_pc,LBR,LBR_hi_so,LBR_lo_so,LBR_hi_id,LBR_lo_id,LBR_hi_pc,LBR_lo_pc,STY,STY_hi_so,STY_lo_so,STY_hi_id,STY_lo_id,STY_hi_pc,STY_lo_pc,NAT,NAT_hi_id,NAT_lo_id,LIB,LIB_hi_pc,LIB_lo_pc,POP,POP_hi_id,POP_lo_id,POP_hi_pc,POP_lo_pc,CUP,CUP_hi_pc,CUP_lo_pc,DSA,DSA_hi_id,DSA_lo_id,PRG,OAO,factor_sensitive_so,factor_sensitive_es,factor_sensitive_rt,factor_sensitive_pc
presvote16post,Voting History,categorical_dist,% Other,2016 Presidential vote,1.19,1.1,1.1075,1.0925,1.1201,1.0799,1.3,1.3098,1.2902,1.3075,1.2925,1.3201,1.2799,1.26,1.2698,1.2502,1.2675,1.2525,1.2801,1.2399,1.32,1.3275,1.3125,1.18,1.2001,1.1599,1.23,1.2375,1.2225,1.2501,1.2099,1.3,1.3201,1.2799,0.96,0.9675,0.9525,1.02,0.95,False,False,False,False
presvote16post,Voting History,categorical_dist,% Did not vote,2016 Presidential vote,33.49,25.96,27.6151,24.3049,25.4732,26.4468,42.35,41.0661,43.6339,44.0051,40.6949,41.8632,42.8368,54.93,53.6461,56.2139,56.5851,53.2749,54.4432,55.4168,15.9,17.5551,14.2449,21.86,21.3732,22.3468,40.79,42.4451,39.1349,40.3032,41.2768,32.45,31.9632,32.9368,46.78,48.4351,45.1249,25.03,24.56,False,False,False,False
gunown,Demographics,categorical_dist,% Personally owns,Personal gun ownership,27.39,39.18,40.1804,38.1796,42.4519,35.9081,18.17,20.868,15.472,19.1704,17.1696,21.4419,14.8981,18.83,21.528,16.132,19.8304,17.8296,22.1019,15.5581,54.91,55.9104,53.9096,17.01,20.2819,13.7381,37.32,38.3204,36.3196,40.5919,34.0481,28.97,32.2419,25.6981,9.79,10.7904,8.7896,11.38,22.66,False,False,False,False
gunown,Demographics,categorical_dist,"% HH owns, not me",Personal gun ownership,12.64,12.78,13.0806,12.4794,12.7376,12.8224,13.26,13.1524,13.3676,13.5606,12.9594,13.2176,13.3024,14.22,14.1124,14.3276,14.5206,13.9194,14.1776,14.2624,8.48,8.7806,8.1794,11.63,11.5876,11.6724,15.34,15.6406,15.0394,15.2976,15.3824,13.01,12.9676,13.0524,16.42,16.7206,16.1194,8.27,11.45,False,False,False,False
gunown,Demographics,categorical_dist,% No one in HH,Personal gun ownership,59.96,48.05,46.7495,49.3505,44.8208,51.2792,68.57,65.9797,71.1603,67.2695,69.8705,65.3408,71.7992,66.96,64.3697,69.5503,65.6595,68.2605,63.7308,70.1892,36.61,35.3095,37.9105,71.36,68.1308,74.5892,47.35,46.0495,48.6505,44.1208,50.5792,58.03,54.8008,61.2592,73.8,72.4995,75.1005,80.35,65.89,False,False,False,False
CC24_308a_1,Foreign Policy & Defense,binary,% Supporting,Ukraine: stay out of the conflict,21.4043,25.1755,27.6051,22.7459,28.3072,22.0438,13.7962,15.5661,12.0263,16.2258,11.3666,16.9279,10.6645,31.8735,33.6434,30.1036,34.3031,29.4439,35.0052,28.7418,32.0889,34.5185,29.6593,3.7292,6.8609,0.5975,46.8362,49.2658,44.4066,49.9679,43.7045,21.1019,24.2336,17.9702,8.7256,11.1552,6.296,1.0078,9.6281,False,False,False,True
CC24_308a_2,Foreign Policy & Defense,binary,% Supporting,Ukraine: send humanitarian aid,53.1971,41.4902,38.3208,44.6596,36.425,46.5554,65.1926,61.4578,68.9274,62.0232,68.362,60.1274,70.2578,41.1253,37.3905,44.8601,37.9559,44.2947,36.0601,46.1905,31.0097,27.8403,34.1791,81.5249,76.4597,86.5901,24.6649,21.4955,27.8343,19.5997,29.7301,51.9293,46.8641,56.9945,78.9366,75.7672,82.106,91.0802,63.3125,True,True,False,True
CC24_308a_3,Foreign Policy & Defense,binary,% Supporting,Ukraine: impose economic sanctions on Russia,42.0953,36.1352,32.8376,39.4328,32.2864,39.984,48.0826,45.4588,50.7064,44.785,51.3802,44.2338,51.9314,21.4033,18.7795,24.0271,18.1057,24.7009,17.5545,25.2521,33.0662,29.7686,36.3638,72.4542,68.6054,76.303,18.8425,15.5449,22.1401,14.9937,22.6913,36.2039,32.3551,40.0527,53.1622,49.8646,56.4598,82.9781,51.7954,False,True,False,True
CC24_308a_4,Foreign Policy & Defense,binary,% Supporting,Ukraine: provide arms to Ukraine,34.3883,24.2973,20.6724,27.9222,19.8495,28.7451,42.2655,39.3945,45.1365,38.6406,45.8904,37.8177,46.7133,19.8988,17.0278,22.7698,16.2739,23.5237,15.451,24.3466,17.2827,13.6578,20.9076,71.4535,67.0057,75.9013,10.0274,6.4025,13.6523,5.5796,14.4752,30.99,26.5422,35.4378,43.116,39.4911,46.7409,72.5404,45.8177,False,True,False,True
CC24_308a_5,Foreign Policy & Defense,binary,% Supporting,Ukraine: send non-combat military advisors,23.0066,12.8933,10.7269,15.0597,9.2616,16.525,30.5099,27.5546,33.4652,28.3435,32.6763,26.8782,34.1416,16.5251,13.5698,19.4804,14.3587,18.6915,12.8934,20.1568,6.829,4.6626,8.9954,47.2861,43.6544,50.9178,6.5472,4.3808,8.7136,2.9155,10.1789,18.1385,14.5068,21.7702,38.3736,36.2072,40.54,54.8433,26.681,False,False,False,True
CC24_308a_6,Foreign Policy & Defense,binary,% Supporting,Ukraine: send significant force to fight Russia,5.3059,4.1207,3.7708,4.4706,3.6159,4.6255,6.8655,6.5668,7.1642,6.5156,7.2154,6.3607,7.3703,5.0869,4.7882,5.3856,4.737,5.4368,4.5821,5.5917,1.8115,1.4616,2.1614,7.6333,7.1285,8.1381,1.9826,1.6327,2.3325,1.4778,2.4874,7.2216,6.7168,7.7264,7.3157,6.9658,7.6656,7.1645,6.4693,False,False,False,False
CC24_308a_7,Foreign Policy & Defense,binary,% Supporting,Ukraine: negotiate a Russia–Ukraine peace accord,42.1805,41.0121,39.936,42.0882,40.023,42.0012,40.7772,40.2497,41.3047,39.7011,41.8533,39.7881,41.7663,33.1325,32.605,33.66,32.0564,34.2086,32.1434,34.1216,45.3883,44.3122,46.4644,50.7587,49.7696,51.7478,31.1783,30.1022,32.2544,30.1892,32.1674,43.3319,42.3428,44.321,49.6744,48.5983,50.7505,51.7727,47.8077,False,False,False,False
CC24_308a_8,Foreign Policy & Defense,binary,% Supporting,Ukraine: fund post-war reconstruction,38.5015,22.3416,19.7623,24.9209,17.1131,27.5701,52.2214,47.6145,56.8283,49.6421,54.8007,46.9929,57.4499,32.1734,27.5665,36.7803,29.5941,34.7527,26.9449,37.4019,13.2997,10.7204,15.879,66.1004,60.8719,71.3289,16.0357,13.4564,18.615,10.8072,21.2642,32.7376,27.5091,37.9661,67.66,65.0807,70.2393,82.9939,40.9348,True,False,False,True
CC24_308b_1,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: stay out of the conflict,20.4254,22.0341,23.7864,20.2818,24.0744,19.9938,17.8738,19.1378,16.6098,19.6261,16.1215,19.9141,15.8335,30.9431,32.2071,29.6791,32.6954,29.1908,32.9834,28.9028,19.8597,21.612,18.1074,7.405,9.4453,5.3647,42.2287,43.981,40.4764,44.269,40.1884,22.3336,24.3739,20.2933,9.568,11.3203,7.8157,1.9274,13.2926,False,False,False,False
CC24_308b_2,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: send humanitarian aid,48.1844,36.3746,33.5617,39.1875,31.3909,41.3583,59.1346,55.1371,63.1321,56.3217,61.9475,54.1509,64.1183,40.05,36.0525,44.0475,37.2371,42.8629,35.0663,45.0337,25.9208,23.1079,28.7337,74.4471,69.4634,79.4308,21.3135,18.5006,24.1264,16.3298,26.2972,43.9565,38.9728,48.9402,74.4732,71.6603,77.2861,89.0017,54.7946,True,False,False,True
CC24_308b_3,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: provide arms to Israel,27.171,44.8746,45.056,44.6932,48.4676,41.2816,12.453,16.1375,8.7685,12.6344,12.2716,16.046,8.86,10.9359,14.6204,7.2514,11.1173,10.7545,14.5289,7.3429,62.4177,62.5991,62.2363,18.2499,21.8429,14.6569,27.282,27.4634,27.1006,30.875,23.689,32.6296,36.2226,29.0366,2.9922,3.1736,2.8108,8.4178,28.6624,True,False,False,True
CC24_308b_4,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: provide arms to Hamas,1.5772,0.4733,0.6167,0.3299,0.2452,0.7014,1.3017,0.9293,1.6741,1.4451,1.1583,1.0736,1.5298,2.2802,1.9078,2.6526,2.4236,2.1368,2.0521,2.5083,0.4107,0.5541,0.2673,0.5462,0.3181,0.7743,1.0666,1.21,0.9232,0.8385,1.2947,1.8998,1.6717,2.1279,7.9674,8.1108,7.824,2.6509,0.7295,False,False,False,False
CC24_308b_5,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: send US Navy & troops to contain the conflict,23.359,25.2843,24.0834,26.4852,24.4217,26.1469,22.065,21.7311,22.3989,20.8641,23.2659,21.2024,22.9276,14.6017,14.2678,14.9356,13.4008,15.8026,13.7391,15.4643,25.5197,24.3188,26.7206,35.3117,34.4491,36.1743,12.1602,10.9593,13.3611,11.2976,13.0228,22.1628,21.3002,23.0254,23.6978,22.4969,24.8987,32.6156,25.9397,False,False,False,False
CC24_308b_6,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: send non-combat military support to Israel,17.497,24.939,24.3914,25.4866,25.9104,23.9676,12.3379,13.7728,10.903,11.7903,12.8855,13.3093,11.3665,9.9957,11.4306,8.5608,9.4481,10.5433,10.9671,9.0243,28.7974,28.2498,29.345,17.2578,18.2292,16.2864,11.9478,11.4002,12.4954,12.9192,10.9764,22.7096,23.681,21.7382,6.2154,5.6678,6.763,11.5166,20.9182,False,False,False,False
CC24_308b_7,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: send non-combat military support to Gaza,8.42,3.1829,3.1652,3.2006,1.4834,4.8824,10.3164,8.2417,12.3911,10.2987,10.3341,8.6169,12.0159,7.6114,5.5367,9.6861,7.5937,7.6291,5.9119,9.3109,1.3311,1.3134,1.3488,12.0401,10.3406,13.7396,2.712,2.6943,2.7297,1.0125,4.4115,4.1406,2.4411,5.8401,33.2683,33.2506,33.286,22.036,5.6088,False,False,False,False
CC24_308b_8,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: negotiate a peace settlement,48.4476,35.6879,32.8486,38.5272,31.0691,40.3067,58.0275,54.5379,61.5171,55.1882,60.8668,53.4087,62.6463,38.71,35.2204,42.1996,35.8707,41.5493,34.0912,43.3288,27.6233,24.784,30.4626,75.8799,71.2611,80.4987,26.9374,24.0981,29.7767,22.3186,31.5562,45.1175,40.4987,49.7363,69.95,67.1107,72.7893,86.0887,58.8064,True,False,False,True
CC24_308b_9,Foreign Policy & Defense,binary,% Supporting,Israel/Gaza: fund post-war reconstruction,39.6509,24.1882,21.8399,26.5365,18.8251,29.5513,50.9433,45.8911,55.9955,48.595,53.2916,45.5802,56.3064,34.4931,29.4409,39.5453,32.1448,36.8414,29.13,39.8562,14.3551,12.0068,16.7034,66.186,60.8229,71.5491,16.2829,13.9346,18.6312,10.9198,21.646,32.9629,27.5998,38.326,75.2884,72.9401,77.6367,87.1181,38.4513,True,False,False,True
CC24_420_1,Foreign Policy & Defense,binary,% Supporting,Use US troops: to ensure the oil supply,19.9388,30.3681,30.4095,30.3267,32.1562,28.58,13.2316,15.3726,11.0906,13.273,13.1902,15.0197,11.4435,15.7196,17.8606,13.5786,15.761,15.6782,17.5077,13.9315,29.943,29.9844,29.9016,12.1163,13.9044,10.3282,21.3235,21.3649,21.2821,23.1116,19.5354,27.7952,29.5833,26.0071,4.499,4.5404,4.4576,4.9626,22.7712,False,False,False,False
CC24_420_2,Foreign Policy & Defense,binary,% Supporting,Use US troops: to destroy a terrorist camp,53.7889,65.5863,64.5817,66.5909,67.4146,63.758,47.0046,49.8715,44.1377,46.0,48.0092,48.8329,45.1763,37.3644,40.2313,34.4975,36.3598,38.369,39.1927,35.5361,71.5812,70.5766,72.5858,57.0156,58.8439,55.1873,52.7554,51.7508,53.76,54.5837,50.9271,57.9973,59.8256,56.169,27.0826,26.078,28.0872,42.289,64.6558,False,False,False,False
CC24_420_3,Foreign Policy & Defense,binary,% Supporting,Use US troops: to stop genocide or civil war,36.0682,28.1639,26.2804,30.0474,24.7916,31.5362,42.5016,39.7542,45.249,40.6181,44.3851,39.1293,45.8739,28.6721,25.9247,31.4195,26.7886,30.5556,25.2998,32.0444,18.7009,16.8174,20.5844,52.6893,49.317,56.0616,21.3648,19.4813,23.2483,17.9925,24.7371,35.8356,32.4633,39.2079,56.2707,54.3872,58.1542,63.6881,40.5785,False,False,False,True
CC24_420_4,Foreign Policy & Defense,binary,% Supporting,Use US troops: to spread democracy,17.0782,15.5265,14.3299,16.7231,14.4564,16.5966,19.9635,19.9892,19.9378,18.7669,21.1601,18.8934,21.0336,16.0253,16.051,15.9996,14.8287,17.2219,14.9552,17.0954,8.9632,7.7666,10.1598,27.1093,26.0392,28.1794,9.5491,8.3525,10.7457,8.479,10.6192,19.2428,18.1727,20.3129,12.3527,11.1561,13.5493,17.0968,27.8322,False,False,False,False
CC24_420_5,Foreign Policy & Defense,binary,% Supporting,Use US troops: to protect allies under attack,67.1555,69.1851,67.1508,71.2194,67.876,70.4942,70.8931,70.8872,70.899,68.8588,72.9274,69.584,72.2022,54.1653,54.1594,54.1712,52.131,56.1996,52.8562,55.4744,64.6917,62.6574,66.726,80.36,79.0509,81.6691,53.339,51.3047,55.3733,52.0299,54.6481,68.0275,66.7184,69.3366,60.2606,58.2263,62.2949,77.8096,78.5663,False,False,False,False
CC24_420_6,Foreign Policy & Defense,binary,% Supporting,Use US troops: to help the UN uphold international law,42.7481,28.76,25.6162,31.9038,23.7041,33.8159,56.5575,52.9409,60.1741,53.4137,59.7013,51.5016,61.6134,36.3859,32.7693,40.0025,33.2421,39.5297,31.33,41.4418,11.4175,8.2737,14.5613,69.0934,64.0375,74.1493,21.2671,18.1233,24.4109,16.2112,26.323,46.1995,41.1436,51.2554,61.9905,58.8467,65.1343,78.1257,53.4884,True,True,False,True
CC24_420_7,Foreign Policy & Defense,binary,% Supporting,Use US troops: for none of these reasons,13.7798,11.6884,13.1029,10.2739,12.4776,10.8992,13.1295,13.0341,13.2249,14.544,11.715,13.9187,12.3403,24.6253,24.5299,24.7207,26.0398,23.2108,25.4145,23.8361,14.4687,15.8832,13.0542,6.6509,7.4401,5.8617,23.5373,24.9518,22.1228,24.3265,22.7481,8.9978,9.787,8.2086,15.2842,16.6987,13.8697,8.0274,5.7029,False,False,False,False
CC24_323c,Immigration,binary,% Supporting,Build a wall between the U.S. and Mexico,53.7449,90.6899,92.9468,88.433,98.9842,82.3956,21.5508,29.6235,13.4781,23.8077,19.2939,29.8451,13.2565,38.758,46.8307,30.6853,41.0149,36.5011,47.0523,30.4637,99.2727,100.0,97.0158,9.9912,18.2855,1.6969,87.1068,89.3637,84.8499,95.4011,78.8125,71.6153,79.9096,63.321,1.8119,4.0688,0.0,1.3809,60.149,True,False,False,True
CC24_324a,Abortion,binary,% Supporting,Always allow abortion as a matter of personal choice,61.1403,37.4475,34.9762,39.9188,30.519,44.376,86.6544,80.9775,92.3313,84.1831,89.1257,79.7259,93.5829,67.8181,62.1412,73.495,65.3468,70.2894,60.8896,74.7466,13.3566,10.8853,15.8279,92.5993,85.6708,99.5278,37.2053,34.734,39.6766,30.2768,44.1338,51.4052,44.4767,58.3337,98.4658,95.9945,100.0,98.1971,70.3669,True,False,False,True
CC24_324c,Abortion,binary,% Supporting,Make abortion illegal in all circumstances,11.551,13.445,14.382,12.508,15.2252,11.6648,4.7286,5.9782,3.479,5.6656,3.7916,6.5088,2.9484,16.914,18.1636,15.6644,17.851,15.977,18.6942,15.1338,21.0429,21.9799,20.1059,2.8384,4.6186,1.0582,21.0683,22.0053,20.1313,22.8485,19.2881,15.7698,17.55,13.9896,2.1078,3.0448,1.1708,0.7506,7.6834,False,False,False,False
CC24_324d,Abortion,binary,% Supporting,Expand abortion access and affordability,60.2694,35.808,32.98,38.636,28.5491,43.0669,87.0749,81.3883,92.7615,84.2469,89.9029,79.816,94.3338,65.7309,60.0443,71.4175,62.9029,68.5589,58.472,72.9898,11.1428,8.3148,13.9708,93.1673,85.9084,100.0,33.303,30.475,36.131,26.0441,40.5619,51.6026,44.3437,58.8615,97.7345,94.9065,100.0,97.9296,73.5679,True,False,False,True
CC24_340a,Abortion,binary,% Supporting,Protect access to contraception (Congress bill),72.2478,64.59,63.2092,65.9708,61.7539,67.4261,83.1319,80.7191,85.5447,81.7511,84.5127,80.2958,85.968,58.4822,56.0694,60.895,57.1014,59.863,55.6461,61.3183,61.5329,60.1521,62.9137,87.7079,84.8718,90.544,61.8565,60.4757,63.2373,59.0204,64.6926,65.3806,62.5445,68.2167,93.4437,92.0629,94.8245,94.8298,76.3871,False,False,False,False
CC24_443_1,Government Spending,binary,% Supporting,Increase state spending on welfare,34.0608,16.3783,15.1237,17.6329,11.5289,21.2277,45.2929,40.1903,50.3955,44.0383,46.5475,40.4435,50.1423,39.1474,34.0448,44.25,37.8928,40.402,34.298,43.9968,4.0065,2.7519,5.2611,49.8351,44.9857,54.6845,19.3126,18.058,20.5672,14.4632,24.162,30.6515,25.8021,35.5009,73.6137,72.3591,74.8683,74.2099,28.5921,True,False,False,True
CC24_443_2,Government Spending,binary,% Supporting,Increase state spending on health care,65.0052,51.2638,48.9473,53.5803,45.7497,56.7779,81.5942,77.5205,85.6679,79.2777,83.9107,76.0801,87.1083,69.472,65.3983,73.5457,67.1555,71.7885,63.9579,74.9861,20.8562,18.5397,23.1727,85.2225,79.7084,90.7366,46.0293,43.7128,48.3458,40.5152,51.5434,64.2111,58.697,69.7252,92.7545,90.438,95.071,92.6864,77.2123,True,False,False,True
CC24_443_3,Government Spending,binary,% Supporting,Increase state spending on education,65.3182,53.6171,51.3216,55.9126,48.5073,58.7269,80.9395,77.0504,84.8286,78.644,83.235,75.8297,86.0493,67.0564,63.1673,70.9455,64.7609,69.3519,61.9466,72.1662,26.0616,23.7661,28.3571,85.917,80.8072,91.0268,45.4842,43.1887,47.7797,40.3744,50.594,65.6833,60.5735,70.7931,90.9684,88.6729,93.2639,92.8068,72.4111,True,False,False,True
CC24_443_4,Government Spending,binary,% Supporting,Increase state spending on law enforcement,53.6542,82.1257,81.5418,82.7096,86.5402,77.7112,37.2432,43.7759,30.7105,36.6593,37.8271,41.6577,32.8287,39.6615,46.1942,33.1288,39.0776,40.2454,44.076,35.247,82.5487,81.9648,83.1326,40.0169,44.4314,35.6024,50.7902,50.2063,51.3741,55.2047,46.3757,66.893,71.3075,62.4785,5.395,4.8111,5.9789,8.296,79.0757,True,False,False,True
CC24_443_5,Government Spending,binary,% Supporting,Increase state spending on transportation & infrastructure,66.4146,61.9104,60.003,63.8178,59.2964,64.5244,71.2839,69.491,73.0768,69.3765,73.1913,68.6699,73.8979,57.3751,55.5822,59.168,55.4677,59.2825,54.7611,59.9891,55.2496,53.3422,57.157,81.9176,79.3036,84.5316,51.4249,49.5175,53.3323,48.8109,54.0389,66.7916,64.1776,69.4056,77.7104,75.803,79.6178,87.9119,72.8589,False,False,False,False
vote16_clinton,Voting History,binary,% Supporting,2016: Hillary Clinton (D),29.1583,8.0665,4.768,11.365,2.6416,13.4914,44.6582,40.7142,48.6022,41.3597,47.9567,39.2333,50.0831,26.4288,22.4848,30.3728,23.1303,29.7273,21.0039,31.8537,1.9848,0.0,5.2833,67.3624,61.9375,72.7873,6.0181,2.7196,9.3166,0.5932,11.443,23.9379,18.513,29.3628,44.5329,41.2344,47.8314,67.8126,41.7663,True,True,False,True
vote16_trump,Voting History,binary,% Supporting,2016: Donald Trump (R),31.9506,61.682,63.3312,60.0328,67.7329,55.6311,7.0363,12.4581,1.6145,8.6855,5.3871,13.0872,0.9854,13.4108,18.8326,7.989,15.06,11.7616,19.4617,7.3599,77.2615,78.9107,75.6123,4.5955,10.6464,0.0,47.6948,49.344,46.0456,53.7457,41.6439,38.3501,44.401,32.2992,1.469,3.1182,0.0,0.5226,28.8469,True,False,False,True
vote16_third,Voting History,binary,% Supporting,2016: Third-party / other,5.4037,4.2952,4.2893,4.3011,4.156,4.4344,5.9522,5.7586,6.1458,5.9463,5.9581,5.813,6.0914,5.2279,5.0343,5.4215,5.222,5.2338,5.0887,5.3671,4.8564,4.8505,4.8623,6.1864,6.0472,6.3256,5.4958,5.4899,5.5017,5.3566,5.635,5.2647,5.1255,5.4039,7.2213,7.2154,7.2272,6.6311,4.8302,False,False,False,False
vote16_dnv,Voting History,binary,% Supporting,2016: Did not vote,33.4874,25.9563,27.6116,24.301,25.4695,26.4431,42.3533,41.0691,43.6375,44.0086,40.698,41.8665,42.8401,54.9325,53.6483,56.2167,56.5878,53.2772,54.4457,55.4193,15.8973,17.5526,14.242,21.8557,21.3689,22.3425,40.7913,42.4466,39.136,40.3045,41.2781,32.4472,31.9604,32.934,46.7768,48.4321,45.1215,25.0338,24.5565,False,False,False,False
vote20_biden,Voting History,binary,% Supporting,2020: Joe Biden (D),40.1226,11.865,7.9636,15.7664,4.5253,19.2047,61.7746,56.2126,67.3366,57.8732,65.676,54.4349,69.1143,37.883,32.321,43.445,33.9816,41.7844,30.5433,45.2227,1.6954,0.0,5.5968,85.4021,78.0624,92.7418,9.7549,5.8535,13.6563,2.4152,17.0946,33.1987,25.859,40.5384,70.5107,66.6093,74.4121,88.6564,56.5724,True,True,False,True
vote20_trump,Voting History,binary,% Supporting,2020: Donald Trump (R),35.8352,69.3812,71.693,67.0694,76.6702,62.0922,6.7274,12.8649,0.5899,9.0392,4.4156,14.0164,0.0,16.3297,22.4672,10.1922,18.6415,14.0179,23.6187,9.0407,89.3735,91.6853,87.0617,2.7977,10.0867,0.0,58.2204,60.5322,55.9086,65.5094,50.9314,41.8725,49.1615,34.5835,0.4181,2.7299,0.0,0.4015,27.2946,True,False,False,True
vote20_third,Voting History,binary,% Supporting,2020: Third-party / other,1.6237,1.7125,1.7147,1.7103,1.6967,1.7283,1.9372,1.8964,1.978,1.9394,1.935,1.9214,1.953,1.754,1.7132,1.7948,1.7562,1.7518,1.7382,1.7698,1.1337,1.1359,1.1315,0.8941,0.8783,0.9099,1.7075,1.7097,1.7053,1.6917,1.7233,1.8367,1.8209,1.8525,1.5608,1.563,1.5586,2.3648,1.2034,False,False,False,False
vote20_dnv,Voting History,binary,% Supporting,2020: Did not vote,22.4185,17.0413,18.6287,15.4539,17.1079,16.9747,29.5608,29.0261,30.0955,31.1482,27.9734,29.6274,29.4942,44.0333,43.4986,44.568,45.6207,42.4459,44.0999,43.9667,7.7973,9.3847,6.2099,10.906,10.9726,10.8394,30.3172,31.9046,28.7298,30.3838,30.2506,23.092,23.1586,23.0254,27.5103,29.0977,25.9229,8.5773,14.9296,False,False,False,False
appr_biden,Voting History,binary,% Supporting,2024: Approve of Joe Biden (job),40.0894,10.447,6.3987,14.4953,3.1478,17.7462,66.2212,60.9962,71.4462,62.1729,70.2695,58.922,73.5204,40.4463,35.2213,45.6713,36.398,44.4946,33.1471,47.7455,0.2732,0.0,4.3215,87.5717,80.2725,94.8709,8.4501,4.4018,12.4984,1.1509,15.7493,33.3807,26.0815,40.6799,62.9862,58.9379,67.0345,83.4684,57.9158,True,True,False,True
appr_harris,Voting History,binary,% Supporting,2024: Approve of Kamala Harris (job),44.1324,11.3218,7.4368,15.2068,3.4007,19.2429,74.7121,68.7304,80.6938,70.8271,78.5971,66.791,82.6332,47.2944,41.3127,53.2761,43.4094,51.1794,39.3733,55.2155,0.317,0.0,4.202,90.509,82.5879,98.4301,10.0718,6.1868,13.9568,2.1507,17.9929,34.9944,27.0733,42.9155,74.593,70.708,78.478,90.4482,60.8918,True,True,False,True
vote24_harris,Voting History,binary,% Supporting,2024: Kamala Harris (D),47.8325,10.8921,7.3981,14.3861,2.1113,19.6729,81.582,74.5044,88.6596,78.088,85.076,72.8012,90.3628,55.2986,48.221,62.3762,51.8046,58.7926,46.5178,64.0794,0.097,0.0,3.591,94.4002,85.6194,100.0,11.4412,7.9472,14.9352,2.6604,20.222,34.3684,25.5876,43.1492,93.6737,90.1797,97.1677,97.0758,64.6936,True,True,False,True
vote24_trump,Voting History,binary,% Supporting,2024: Donald Trump (R),47.1306,85.2948,88.2367,82.3529,94.0637,76.5259,11.9099,19.2339,4.5859,14.8518,8.968,20.6788,3.141,30.2711,37.5951,22.9471,33.213,27.3292,39.04,21.5022,98.5907,100.0,95.6488,3.8817,12.6506,0.0,81.775,84.7169,78.8331,90.5439,73.0061,61.6386,70.4075,52.8697,0.1172,3.0591,0.0,0.2457,33.0183,True,False,False,True
vote24_third,Voting History,binary,% Supporting,2024: Third-party / other,1.932,1.8557,1.9552,1.7562,1.8134,1.898,2.1342,2.0144,2.254,2.2337,2.0347,2.0919,2.1765,3.3042,3.1844,3.424,3.4037,3.2047,3.2619,3.3465,0.7875,0.887,0.688,0.8272,0.7849,0.8695,2.173,2.2725,2.0735,2.1307,2.2153,2.2404,2.1981,2.2827,3.2974,3.3969,3.1979,2.1395,0.9734,False,False,False,False
vote24_dnv,Voting History,binary,% Supporting,2024: Did not vote,3.0364,1.7858,2.2429,1.3287,1.8201,1.7515,4.3253,4.1888,4.4618,4.7824,3.8682,4.3596,4.291,10.6542,10.5177,10.7907,11.1113,10.1971,10.6885,10.6199,0.5148,0.9719,0.0577,0.8267,0.861,0.7924,4.7012,5.1583,4.2441,4.7355,4.6669,1.3421,1.3764,1.3078,3.3976,3.8547,2.9405,0.5311,1.7519,False,False,False,False
