pid3,ideo5,inputstate,commonpostweight,govt_trust_imputed,FS_F1,FS_F2,FS_F3,FS_F4,FS_F4_resid
1.0,3.0,27.0,1.26423824420169,0,-0.9599073386541093,-1.2623395423815087,-0.09384409313891019,-0.9852370926043063,-0.5787277510670705
2.0,4.0,26.0,1.101353071408076,0,0.9952265784559776,-1.0135414014376762,-0.3540649041725762,0.4366914706833012,0.015224851149228724
3.0,3.0,32.0,0.0001229608572833063,1,-0.2902661571144391,0.9037317941638916,0.14949663352116682,-0.6104437401745932,-0.4875194748339645
3.0,4.0,26.0,0.8100531135914942,0,0.5837492140922033,0.4784862719067964,-0.5177468413309223,0.23366785881548735,-0.013542990698611784
5.0,4.0,21.0,0.0001177078140708595,0,-0.6490470958323861,1.0518816886181028,0.527040742767414,-0.21592636876664403,0.058937357062783385
1.0,1.0,6.0,2.348236470771926,0,-0.8670666701278993,-1.4220726390026146,0.43038613650953284,-0.7330652223933667,-0.3658727998031021
1.0,2.0,6.0,0.3884341347015005,0,-0.6600505592043706,0.5480681030272644,0.6323596063459812,-0.5422343413344377,-0.26271077963351236
3.0,3.0,50.0,1.613641866512581,0,-0.8653216028621705,-0.06872770116874814,0.5191627706488721,0.43333269138263747,0.7997860987403232
2.0,5.0,6.0,0.3301876592276325,0,1.2333067986269093,1.3881583467313487,-1.2373167616048952,1.1129332311508577,0.5906424699132498
3.0,3.0,12.0,0.4992656628806291,0,0.5221371449542167,0.22303789781271893,1.3736022831504984,-0.24102041920450581,-0.4621392902041511
1.0,1.0,54.0,0.2792882287129245,0,-0.21835480983928116,-0.5990006041024717,1.5493626235617337,-0.3909441537190537,-0.29847348869245865
1.0,1.0,10.0,0.4686725258902161,0,-1.563252240331124,-1.0808721207498453,0.06236237823139706,-0.7125958242177995,-0.05057709252999032
3.0,3.0,12.0,0.4126801621810387,1,-1.481681672905677,-0.3776736963797975,0.032649815722561586,-0.20226082190657724,0.4252137446127171
3.0,5.0,6.0,2.795477681527371,1,0.9069607225473016,1.0860088059729114,-1.448084062842554,0.6215048036613106,0.23741772433990604
