state_fips,state_abbr,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,locked,lock_order,rp_winner_overall
5,AR,CON,STY,220.5272905393216,191.65466818063902,28.87,7.0048,True,8,CON
5,AR,CTR,NAT,277.8456547371954,134.3363039827652,143.51,34.817,True,2,CON
5,AR,CTR,SD,233.22322537351528,178.95873334644534,54.26,13.1652,True,5,CON
5,AR,CTR,STY,230.91746289764632,181.26449582231436,49.65,12.0464,True,6,CON
5,AR,NAT,SD,166.31182398685593,245.87013473310463,79.56,19.3017,True,4,CON
5,AR,NAT,STY,150.23709579558817,261.9448629243724,111.71,27.1016,True,3,CON
5,AR,SD,STY,212.95533716742722,199.2266215525334,13.73,3.3307,True,10,CON
6,CA,CTR,LIB,1961.1430006834435,2005.0292749664509,43.89,1.1065,True,9,SD
6,CA,CTR,REF,2635.5408965101965,1330.6313791396979,1304.91,32.901,True,3,SD
6,CA,CTR,SD,1525.2202780894413,2440.9519975604535,915.73,23.0886,True,4,SD
6,CA,CTR,STY,2013.1661336636741,1953.00614198622,60.16,1.5168,True,8,SD
6,CA,LIB,REF,2401.567532910345,1564.6047427395492,836.96,21.1025,True,7,SD
6,CA,LIB,SD,1563.8235084689275,2402.348767180967,838.53,21.1419,True,6,SD
6,CA,LIB,STY,1962.0346059175235,2004.137669732371,42.1,1.0616,False,10,SD
6,CA,REF,SD,1235.0954495747237,2731.0768260751706,1495.98,37.7185,True,2,SD
6,CA,REF,STY,1185.0309911968377,2781.141284453057,1596.11,40.2431,True,1,SD
6,CA,SD,STY,2438.8764108296064,1527.2958648202882,911.58,22.9839,True,5,SD
8,CO,CON,LIB,388.5103631897159,438.7749335046701,50.26,6.0758,True,9,SD
8,CO,CON,PRG,457.9925873904655,369.2927093039206,88.7,10.7218,True,6,SD
8,CO,CON,REF,505.8622399141399,321.42305678024616,184.44,22.2945,True,2,SD
8,CO,CON,SD,384.60177632586857,442.6835203685175,58.08,7.0208,True,8,SD
8,CO,LIB,PRG,467.9894514968303,359.2958451975557,108.69,13.1386,True,5,SD
8,CO,LIB,REF,443.9353775917784,383.3499191026077,60.59,7.3234,True,7,SD
8,CO,LIB,SD,332.9505767616982,494.3347199326879,161.38,19.5077,True,4,SD
8,CO,PRG,REF,417.58346370591653,409.7018329884696,7.88,0.9527,True,10,SD
8,CO,PRG,SD,281.38369472154295,545.9016019728431,264.52,31.9742,True,1,SD
8,CO,REF,SD,331.38938231064685,495.8959143837393,164.51,19.8851,True,3,SD
9,CT,CON,CTR,206.61811765999568,277.5364002414178,70.92,14.6479,True,6,SD
9,CT,CON,LIB,252.1775343868785,231.97698351453494,20.2,4.1723,True,10,SD
9,CT,CON,REF,320.6655142164434,163.48900368497004,157.18,32.4641,True,2,SD
9,CT,CON,SD,194.33975421640585,289.8147636850077,95.48,19.7199,True,5,SD
9,CT,CTR,LIB,253.56236137716417,230.59215652424928,22.97,4.7444,True,9,SD
9,CT,CTR,REF,306.00348330373356,178.1510345976799,127.85,26.4074,True,4,SD
9,CT,CTR,SD,217.38584255324685,266.76867534816665,49.38,10.1998,True,7,SD
9,CT,LIB,REF,263.20459698303364,220.94992091837986,42.25,8.7275,True,8,SD
9,CT,LIB,SD,169.52284461218483,314.6316732892287,145.11,29.9716,True,3,SD
9,CT,REF,SD,151.97918999083214,332.17532791058136,180.2,37.2187,True,1,SD
10,DE,CON,CTR,94.25324105473487,122.69700183587118,28.44,13.1107,True,8,CTR
10,DE,CON,LIB,103.86657664166887,113.08366624893719,9.22,4.2485,True,9,CTR
10,DE,CON,NAT,163.34919518002127,53.6010477105848,109.75,50.5868,True,3,CTR
10,DE,CON,SD,81.95538821532118,134.9948546752849,53.04,24.4478,True,6,CTR
10,DE,CTR,LIB,129.7156603252455,87.23458256536061,42.48,19.581,True,7,CTR
10,DE,CTR,NAT,166.44256432729335,50.507678563312716,115.93,53.4385,True,1,CTR
10,DE,CTR,SD,109.59035779203269,107.35988509857337,2.23,1.0281,True,10,CTR
10,DE,LIB,NAT,148.58151424702532,68.36872864358074,80.21,36.9729,True,4,CTR
10,DE,LIB,SD,68.7154244838621,148.23481840674398,79.52,36.6533,True,5,CTR
10,DE,NAT,SD,53.04735981808478,163.9028830725213,110.86,51.0972,True,2,CTR
11,DC,CTR,DSA,58.290164634869974,59.067184273020594,0.78,0.6621,True,10,LIB
11,DC,CTR,LIB,36.06437063406443,81.29297827382612,45.23,38.5392,True,3,LIB
11,DC,CTR,PRG,54.185939218879916,63.17140968901065,8.99,7.6565,True,8,LIB
11,DC,CTR,SD,42.57367027152314,74.78367863636743,32.21,27.4461,True,5,LIB
11,DC,DSA,LIB,30.465922287046244,86.89142662084433,56.43,48.0801,True,1,LIB
11,DC,DSA,PRG,41.14358801800999,76.21376088988058,35.07,29.8832,True,4,LIB
11,DC,DSA,SD,32.09957849449216,85.25777041339842,53.16,45.296,True,2,LIB
11,DC,LIB,PRG,74.23883567180388,43.118513236086685,31.12,26.5176,True,6,LIB
11,DC,LIB,SD,59.48767699778692,57.86967191010364,1.62,1.3787,True,9,LIB
11,DC,PRG,SD,53.69567102634818,63.66167788154239,9.97,8.492,True,7,LIB
12,FL,CON,CTR,1533.7798774240728,1650.3534011427896,116.57,3.6611,True,10,CTR
12,FL,CON,NAT,2382.26683214209,801.8664464247723,1580.4,49.6336,True,1,CTR
12,FL,CON,SD,1669.0749092068495,1515.0583693600133,154.02,4.837,True,9,CTR
12,FL,CON,STY,1792.5413470195078,1391.5919315473548,400.95,12.5921,True,6,CTR
12,FL,CTR,NAT,2226.2870918005797,957.8461867662829,1268.44,39.8363,True,2,CTR
12,FL,CTR,SD,1730.3490119231124,1453.7842666437505,276.56,8.6857,True,7,CTR
12,FL,CTR,STY,1910.769823520123,1273.3634550467395,637.41,20.0182,True,5,CTR
12,FL,NAT,SD,1085.8514539205253,2098.2818246463376,1012.43,31.7961,True,4,CTR
12,FL,NAT,STY,1059.941866552098,2124.191412014765,1064.25,33.4235,True,3,CTR
12,FL,SD,STY,1717.835164555421,1466.2981140114416,251.54,7.8997,True,8,CTR
13,GA,CON,CTR,662.2830045976243,810.1078204856071,147.82,10.0398,True,7,CTR
13,GA,CON,LIB,838.5948428817571,633.7959822014743,204.8,13.9093,True,4,CTR
13,GA,CON,SD,705.863911741991,766.5269133412405,60.66,4.12,True,10,CTR
13,GA,CON,STY,777.3547871782193,695.036037905012,82.32,5.5908,True,8,CTR
13,GA,CTR,LIB,891.1220088331818,581.2688162500496,309.85,21.0442,True,2,CTR
13,GA,CTR,SD,767.7373297594025,704.653495323829,63.08,4.2844,True,9,CTR
13,GA,CTR,STY,827.4649269056248,644.9258981776068,182.54,12.3975,True,6,CTR
13,GA,LIB,SD,460.7796944044285,1011.6111306788031,550.83,37.4107,True,1,CTR
13,GA,LIB,STY,644.4653588181445,827.925466265087,183.46,12.46,True,5,CTR
13,GA,SD,STY,855.5581152619618,616.8327098212696,238.73,16.2135,True,3,CTR
15,HI,CON,CTR,86.1146009938462,117.03248900781745,30.92,15.2195,True,8,SD
15,HI,CON,LIB,89.67388932649557,113.4732006751681,23.8,11.7153,True,9,SD
15,HI,CON,REF,158.74543861751636,44.40165138414733,114.34,56.2862,True,1,SD
15,HI,CON,SD,64.6292567930663,138.51783320859735,73.89,36.372,True,4,SD
15,HI,CTR,LIB,102.1753199758764,100.97177002578725,1.2,0.5925,True,10,SD
15,HI,CTR,REF,139.230836319105,63.91625368255866,75.31,37.0739,True,3,SD
15,HI,CTR,SD,71.82487663822208,131.3222133634416,59.5,29.2878,True,6,SD
