code,year,in_letter,n_sup,target,rating,rater_lr,target_lr,target_vs,distance,target_extr,target_bloc,fptp,tier,micro
AUT,2017,1,266.0,0,3.6431492499028715,3.467966142155906,6.277252549137649,31.470000000000002,2.809286406981743,1.277252549137649,right,0.0,True,0
AUT,2017,4,33.0,0,2.623190666628849,2.897417426267105,6.277252549137649,31.470000000000002,3.379835122870544,1.277252549137649,right,0.0,True,0
AUT,2017,5,55.0,0,2.709407925451674,2.4695908599739886,6.277252549137649,31.470000000000002,3.8076616891636603,1.277252549137649,right,0.0,True,0
BGR,2014,3,50.0,0,5.036417418391313,8.02954666345129,7.52580755711474,32.670000000000016,0.5037391063365506,2.5258075571147396,right,0.0,False,0
CAN,2011,3,47.0,0,3.425531914893617,3.695259593679458,7.088775510204082,39.63000000000001,3.3935159165246236,2.0887755102040817,right,1.0,False,0
CAN,2011,4,33.0,0,2.757575757575758,3.310077519379845,7.088775510204082,39.63000000000001,3.7786979908242366,2.0887755102040817,right,1.0,False,0
CAN,2015,1,285.0,0,3.8105263157894735,7.38232795242141,4.850085178875639,39.47,2.5322427735457715,0.14991482112436127,center,1.0,False,0
CAN,2015,2,178.0,0,5.578651685393258,3.4850299401197606,4.850085178875639,39.47,1.365055238755878,0.14991482112436127,center,1.0,False,0
CAN,2015,3,32.0,0,3.6875,4.000945179584121,4.850085178875639,39.47,0.8491399992915181,0.14991482112436127,center,1.0,False,0
CAN,2015,4,44.0,0,6.113636363636363,3.08503100088574,4.850085178875639,39.47,1.765054177989899,0.14991482112436127,center,1.0,False,0
CAN,2019,2,438.0,0,2.273595673432907,3.3519152013465834,6.896624649183683,34.34000000000001,3.5447094478370995,1.896624649183683,right,1.0,False,0
CAN,2019,3,94.0,0,3.2108693374566935,4.454362121638477,6.896624649183683,34.34000000000001,2.442262527545206,1.896624649183683,right,1.0,False,0
CAN,2019,4,209.0,0,3.0288897628401754,3.1877096577141466,6.896624649183683,34.34000000000001,3.7089149914695363,1.896624649183683,right,1.0,False,0
CAN,2019,5,54.0,0,5.944792037898212,7.193252071421027,6.896624649183683,34.34000000000001,0.29662742223734373,1.896624649183683,right,1.0,False,0
CHL,2005,3,88.0,0,6.133220170258248,8.260492691764272,8.960390137835136,22.36,0.6998974460708638,3.9603901378351356,far-right,0.0,True,0
CHL,2009,3,32.0,0,2.0595709879963775,4.114825521316052,9.184377517288043,25.589999999999993,5.069551995971991,4.184377517288043,far-right,0.0,True,0
CHL,2009,4,70.0,0,1.175467859802503,2.9929982773179096,9.184377517288043,25.589999999999993,6.191379239970134,4.184377517288043,far-right,0.0,True,0
CHL,2017,3,74.0,0,1.0183006311971394,2.5808839218107296,7.90816861409298,17.81,5.32728469228225,2.90816861409298,right,0.0,True,0
CHL,2017,6,38.0,0,0.9490123204718323,1.5488387765975726,7.90816861409298,17.81,6.359329837495407,2.90816861409298,right,0.0,True,0
CZE,1996,1,192.0,0,2.8489583333333335,3.382978723404255,8.934276206322796,29.599999999999998,5.551297482918541,3.934276206322796,far-right,0.0,True,0
CZE,1996,2,94.0,0,1.1063829787234043,0.5964912280701754,8.934276206322796,29.599999999999998,8.337784978252621,3.934276206322796,far-right,0.0,True,0
CZE,1996,5,74.0,0,6.905405405405405,7.381478334749363,8.934276206322796,29.599999999999998,1.552797871573433,3.934276206322796,far-right,0.0,True,0
CZE,2002,1,113.0,0,3.734513274336283,8.243428571428572,2.6955530216647663,30.199999999999992,5.5478755497638055,2.3044469783352337,left,0.0,True,0
CZE,2002,2,75.0,0,6.386666666666667,0.7664399092970522,2.6955530216647663,30.199999999999992,1.929113112367714,2.3044469783352337,left,0.0,True,0
CZE,2010,1,192.0,0,1.8541666666666667,8.264619019492025,2.665289256198347,22.079999999999995,5.599329763293678,2.334710743801653,left,0.0,True,0
CZE,2010,2,159.0,0,1.9056603773584906,7.893995098039215,2.665289256198347,22.079999999999995,5.228705841840869,2.334710743801653,left,0.0,True,0
CZE,2010,3,117.0,0,5.521367521367521,1.2095350206003532,2.665289256198347,22.079999999999995,1.4557542355979938,2.334710743801653,left,0.0,True,0
CZE,2010,4,101.0,0,2.7524752475247523,6.686390532544379,2.665289256198347,22.079999999999995,4.021101276346032,2.334710743801653,left,0.0,True,0
CZE,2010,5,37.0,0,3.6486486486486487,5.355878634639697,2.665289256198347,22.079999999999995,2.69058937844135,2.334710743801653,left,0.0,True,0
CZE,2013,1,123.0,0,4.097560975609756,6.029325513196481,2.4473173884938593,20.460000000000008,3.5820081247026216,2.5526826115061407,left,0.0,True,0
CZE,2013,2,124.0,0,5.82258064516129,1.138780804150454,2.4473173884938593,20.460000000000008,1.3085365843434054,2.5526826115061407,left,0.0,True,0
CZE,2013,3,79.0,0,2.3544303797468356,8.149440421329823,2.4473173884938593,20.460000000000008,5.702123032835964,2.5526826115061407,left,0.0,True,0
CZE,2013,6,44.0,0,3.8181818181818183,4.841677943166441,2.4473173884938593,20.460000000000008,2.3943605546725815,2.5526826115061407,left,0.0,True,0
CZE,2017,1,91.0,0,2.901098901098901,8.268801191362622,6.5109717868338555,29.639999999999993,1.7578294045287661,1.5109717868338555,right,0.0,True,0
CZE,2017,6,45.0,0,2.7555555555555555,5.153069153069153,6.5109717868338555,29.639999999999993,1.3579026337647022,1.5109717868338555,right,0.0,True,0
CZE,2021,4,60.0,0,2.6242189361039343,3.0445694837116077,7.950558502518776,27.79,4.905989018807168,2.950558502518776,right,0.0,True,0
CZE,2021,5,50.0,0,1.5385985665576505,7.950558502518776,7.950558502518776,27.79,0.0,2.950558502518776,right,0.0,True,0
CZE,2021,8,37.0,0,5.507803714615642,6.688569729539248,7.950558502518776,27.79,1.261988772979528,2.950558502518776,right,0.0,True,0
DEU,1998,2,38.0,0,4.208297078493487,6.355572493058759,3.3732270461816336,43.899999999999984,2.982345446877125,1.6267729538183664,left,0.0,True,0
DEU,1998,3,106.0,0,6.589136911391541,2.8337623117998727,3.3732270461816336,43.899999999999984,0.5394647343817609,1.6267729538183664,left,0.0,True,0
DEU,1998,5,118.0,0,5.3482495074565914,2.3148418110682836,3.3732270461816336,43.899999999999984,1.05838523511335,1.6267729538183664,left,0.0,True,0
DEU,2002,2,66.0,0,3.1407714981164303,6.730706868884397,3.3777913077703707,38.5,3.352915561114026,1.6222086922296293,left,0.0,True,0
