variable,domain,type,stat_label,question,overall,CON,SD,STY,REF,CTR,LIB,CON/CTR,CON/SD,CON/STY,SD/STY,SD/CON,SD/CTR,SD/LIB,STY/REF,STY/SD,STY/CON,REF/STY,CON/REF,CON/NAT,LIB/CTR,REF/SD,CTR/LIB,PRG/DSA,cond_chamber,irv_chamber,cond_pure_chamber,irv_pure_chamber,cond_bloc1,cond_bloc2,cond_bloc3,cond_bloc4,irv_bloc1,irv_bloc2,irv_bloc3,irv_bloc4
milstat_3,Demographics,binary,% Supporting,Previously served in military (% Yes),9.4919,13.5638,6.6521,5.5362,9.5049,8.7491,7.9847,11.7491,10.4846,10.1922,6.2821,9.9642,7.7006,7.3184,7.3221,6.0941,8.8091,8.0408,12.3055,15.777,8.2905,8.2211,8.3669,3.9152,9.3883,10.2439,9.1242,9.936,,11.0121,5.9708,6.9379,14.75,10.1922,11.1541,7.0665
presvote20post,Voting History,categorical_dist,% Biden,2020 Presidential vote,40.12,11.86,61.77,37.88,9.75,33.2,85.4,19.903,34.0949,22.7884,53.8481,37.8531,47.485,73.585,25.2215,49.825,27.2716,20.1272,11.2059,6.8816,64.52,33.159,59.3,83.215,36.5918,37.2385,37.7888,42.303,,25.5074,47.1844,61.3583,8.9014,22.7884,25.8864,65.7167
presvote20post,Voting History,categorical_dist,% Trump,2020 Presidential vote,35.84,69.38,6.73,16.33,58.22,41.87,2.8,59.0115,41.4694,47.099,9.9134,36.7519,24.3,4.765,35.1805,11.53,37.9585,42.7668,65.9204,79.1751,18.428,35.0495,22.335,0.406,37.1942,39.3728,36.24,35.2254,,50.7372,12.5911,9.3308,74.8055,47.099,51.5916,7.7493
presvote20post,Voting History,categorical_dist,% Jorgensen,2020 Presidential vote,0.89,1.2,1.15,1.15,1.03,1.07,0.4,1.151,1.1777,1.179,1.15,1.174,1.11,0.775,1.096,1.15,1.1704,1.0743,1.1473,0.9648,0.668,1.084,0.735,0.209,1.1279,1.0517,1.1141,1.0446,,1.1634,1.15,1.0808,1.0584,1.179,1.1587,0.9543
presvote20post,Voting History,categorical_dist,% Hawkins,2020 Presidential vote,0.26,0.09,0.42,0.16,0.13,0.01,0.22,0.0598,0.237,0.1194,0.3338,0.2619,0.215,0.32,0.1465,0.29,0.1315,0.1411,0.1024,0.0557,0.136,0.2605,0.115,1.158,0.1762,0.1902,0.1594,0.2166,,0.13,0.2613,0.3692,0.071,0.1194,0.1272,0.3412
presvote20post,Voting History,categorical_dist,% Other,2020 Presidential vote,0.48,0.42,0.37,0.44,0.55,0.76,0.27,0.5481,0.3977,0.4284,0.3932,0.394,0.565,0.32,0.4895,0.405,0.4318,0.5094,0.4603,0.4102,0.466,0.469,0.515,0.753,0.4995,0.4335,0.5431,0.4062,,0.4802,0.4127,0.3942,0.4176,0.4284,0.4967,0.3659
presvote20post,Voting History,categorical_dist,% Did not vote,2020 Presidential vote,22.42,17.04,29.56,44.03,30.32,23.09,10.91,19.3202,22.6177,28.3758,34.3583,23.5604,26.325,20.235,37.8605,36.795,33.0262,35.3776,21.1568,12.5124,15.782,29.978,17.0,14.259,24.4066,21.71,24.1518,20.8,,21.9751,38.3944,27.4667,14.742,28.3758,20.7336,24.8723
presvote16post,Voting History,categorical_dist,% Clinton,2016 Presidential vote,29.16,8.07,44.66,26.43,6.02,23.94,67.36,14.0514,24.3708,15.7812,38.6149,27.1261,34.3,56.01,17.2455,35.545,18.9446,13.5492,7.4345,5.0859,49.992,23.408,45.65,60.826,26.3237,27.2902,27.249,31.2666,,18.0712,33.53,44.825,6.2763,15.7812,18.4096,48.9187
presvote16post,Voting History,categorical_dist,% Trump,2016 Presidential vote,31.95,61.68,7.04,13.41,47.69,38.35,4.6,52.8869,37.3379,41.4066,9.1523,33.2235,22.695,5.82,28.836,10.225,33.0897,35.0441,57.3431,69.3142,18.1,29.3975,21.475,0.805,33.6739,35.4263,32.9908,32.1032,,45.4161,10.9291,9.4458,65.7719,41.4066,46.3324,8.1589
presvote16post,Voting History,categorical_dist,% Johnson,2016 Presidential vote,2.55,2.3,2.98,1.9,3.26,2.66,2.79,2.4357,2.6029,2.132,2.6219,2.6541,2.82,2.885,2.512,2.44,2.0631,2.7583,2.5976,2.4421,2.738,3.134,2.725,2.435,2.5921,2.6046,2.6422,2.6384,,2.4488,2.3206,2.9375,2.4077,2.132,2.5085,2.8854
presvote16post,Voting History,categorical_dist,% Stein,2016 Presidential vote,1.2,0.34,1.2,1.74,0.58,0.87,1.67,0.5398,0.7231,0.928,1.3791,0.7879,1.035,1.435,1.218,1.47,1.1692,1.0079,0.4144,0.34,1.35,0.859,1.27,3.162,0.8817,0.8659,0.8922,0.8876,,0.6709,1.5297,1.2117,0.3462,0.928,0.6225,1.3186
presvote16post,Voting History,categorical_dist,% McMullin,2016 Presidential vote,0.47,0.55,0.47,0.33,0.43,0.43,0.55,0.5048,0.5144,0.4576,0.4236,0.5083,0.45,0.51,0.375,0.4,0.4197,0.3931,0.5128,0.5794,0.502,0.448,0.49,0.208,0.4757,0.5036,0.4684,0.5132,,0.4993,0.3845,0.4733,0.5641,0.4576,0.506,0.4846
presvote16post,Voting History,categorical_dist,% Other,2016 Presidential vote,1.19,1.1,1.3,1.26,1.23,1.3,1.18,1.1754,1.1891,1.1672,1.2867,1.2042,1.3,1.24,1.2465,1.28,1.1948,1.2411,1.1403,1.2078,1.228,1.2615,1.24,1.002,1.2312,1.2178,1.249,1.1968,,1.1809,1.2756,1.29,1.1662,1.1672,1.185,1.2682
presvote16post,Voting History,categorical_dist,% Did not vote,2016 Presidential vote,33.49,25.96,42.35,54.93,40.79,32.45,21.86,28.4061,33.2617,38.1274,46.5215,34.4959,37.4,32.105,48.567,48.64,43.1189,46.0062,30.5573,21.0306,26.096,41.492,27.155,31.555,34.8221,32.0927,34.5086,31.3958,,31.7128,50.0305,39.8175,23.4676,38.1274,30.436,36.9681
gunown,Demographics,categorical_dist,% Personally owns,Personal gun ownership,27.39,39.18,18.17,18.83,37.32,28.97,17.01,35.3319,29.82,30.633,18.3889,28.238,23.57,17.59,27.1505,18.5,27.1267,30.499,38.6034,46.8877,21.794,28.7025,22.99,10.903,27.9269,29.5522,27.5637,27.6726,,32.5631,18.573,18.9733,43.6281,30.633,32.9673,18.4319
gunown,Demographics,categorical_dist,"% HH owns, not me",Personal gun ownership,12.64,12.78,13.26,14.22,15.34,13.01,11.63,12.8667,12.9938,13.3848,13.5783,13.03,13.135,12.445,14.724,13.74,13.6329,14.9268,13.5736,10.673,12.182,14.404,12.32,10.715,13.0722,12.615,13.0498,12.7776,,12.9961,13.8461,13.1033,11.6171,13.3848,12.9211,12.8576
gunown,Demographics,categorical_dist,% No one in HH,Personal gun ownership,59.96,48.05,68.57,66.96,47.35,58.03,71.36,51.8115,57.1917,55.9922,68.0361,58.7368,63.3,69.965,58.1355,67.765,59.2504,54.5841,47.833,42.4444,66.028,56.899,64.695,78.385,59.0076,57.8381,59.3933,59.5548,,54.4493,67.587,67.9242,44.762,55.9922,54.1199,68.7113
