respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30
9986,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
9987,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
9988,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
9989,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
9990,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
9991,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3,PRG_1,PRG_2,PRG_3
9992,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
9993,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
9994,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
9995,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
9996,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
9997,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
9998,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
9999,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10000,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10001,WFP_1,WFP_2,WFP_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3
10002,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10003,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10004,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10005,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,PRG_1,PRG_2,PRG_3
10006,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10007,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,PRG_1,PRG_2,PRG_3,POP_1,POP_2,POP_3,WFP_1,WFP_2,WFP_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3
10008,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10009,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3
10010,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10011,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10012,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10013,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10014,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10015,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10016,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10017,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10018,PRG_1,PRG_2,PRG_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10019,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10020,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10021,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10022,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10023,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10024,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10025,PRG_1,PRG_2,PRG_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10026,WFP_1,WFP_2,WFP_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10027,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10028,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10029,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10030,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10031,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,STY_1,STY_2,STY_3,DSA_1,DSA_2,DSA_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10032,CON_1,CON_2,CON_3,NAT_1,NAT_2,NAT_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10033,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10034,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10035,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10036,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10037,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10038,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10039,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10040,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10041,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,CON_1,CON_2,CON_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10042,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,DSA_1,DSA_2,DSA_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10043,LIB_1,LIB_2,LIB_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,POP_1,POP_2,POP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10044,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,SD_1,SD_2,SD_3,DSA_1,DSA_2,DSA_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10045,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,CON_1,CON_2,CON_3,LIB_1,LIB_2,LIB_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3,PRG_1,PRG_2,PRG_3
10046,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10047,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10048,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10049,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10050,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10051,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,POP_1,POP_2,POP_3,PRG_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10052,CUP_1,CUP_2,CUP_3,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,LIB_1,LIB_2,LIB_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,NAT_1,NAT_2,NAT_3,PRG_1,PRG_2,PRG_3
10053,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10054,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,NAT_1,NAT_2,NAT_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10055,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10056,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,LIB_1,LIB_2,LIB_3,WFP_1,WFP_2,WFP_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10057,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,DSA_1,DSA_2,DSA_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,NAT_1,NAT_2,NAT_3
10058,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10059,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10060,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,STY_1,STY_2,STY_3,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10061,LIB_1,LIB_2,LIB_3,SD_1,SD_2,SD_3,CUP_1,CUP_2,CUP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,DSA_3,WFP_1,WFP_2,WFP_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3
10062,WFP_1,WFP_2,WFP_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3
10063,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,WFP_1,WFP_2,WFP_3,CUP_1,CUP_2,CUP_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10064,CUP_1,CUP_2,CUP_3,POP_1,POP_2,POP_3,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,CON_1,CON_2,CON_3,WFP_1,WFP_2,WFP_3,LIB_1,LIB_2,LIB_3,NAT_1,NAT_2,NAT_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
10065,CON_1,CON_2,CON_3,CUP_1,CUP_2,CUP_3,WFP_1,WFP_2,WFP_3,STY_1,STY_2,STY_3,POP_1,POP_2,POP_3,SD_1,SD_2,SD_3,NAT_1,NAT_2,NAT_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,DSA_3,PRG_1,PRG_2,PRG_3
