respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
6666,NAT_1,NAT_2,CON_1,REF_3,REF_1,NAT_3,CON_2,REF_2,CON_3,STY_2,STY_1,STY_3,SD_3,LIB_3,LIB_1,DSA_3,PRG_3,SD_1,PRG_1,CTR_2,LIB_2,DSA_1,CTR_1,SD_2,DSA_2,PRG_2,CTR_3
6667,SD_2,LIB_1,CTR_1,LIB_2,CTR_2,CTR_3,SD_1,SD_3,LIB_3,STY_3,STY_1,CON_1,REF_3,STY_2,CON_2,REF_1,REF_2,CON_3,DSA_3,PRG_3,PRG_1,NAT_3,NAT_1,PRG_2,NAT_2,DSA_1,DSA_2
6668,DSA_1,DSA_2,SD_2,DSA_3,SD_1,SD_3,STY_1,STY_2,STY_3,PRG_1,REF_1,REF_2,CON_3,PRG_2,NAT_3,CTR_3,NAT_1,CTR_1,NAT_2,CON_1,CTR_2,PRG_3,CON_2,LIB_2,REF_3,LIB_1,LIB_3
6669,STY_1,STY_2,STY_3,SD_2,SD_1,SD_3,REF_2,REF_1,REF_3,CTR_3,CTR_1,CTR_2,LIB_1,CON_2,LIB_2,DSA_1,CON_1,PRG_2,PRG_1,PRG_3,DSA_2,LIB_3,NAT_1,NAT_2,NAT_3,CON_3,DSA_3
6670,SD_1,SD_2,STY_1,SD_3,STY_2,STY_3,DSA_1,DSA_2,DSA_3,LIB_1,LIB_2,LIB_3,REF_3,REF_1,REF_2,CTR_2,CTR_1,CTR_3,PRG_1,PRG_2,PRG_3,NAT_3,NAT_1,CON_3,CON_1,CON_2,NAT_2
6671,REF_2,CON_3,NAT_3,REF_1,REF_3,CON_1,CON_2,NAT_1,NAT_2,STY_3,STY_1,STY_2,LIB_2,DSA_1,CTR_2,PRG_2,CTR_1,LIB_1,PRG_1,SD_1,SD_2,LIB_3,PRG_3,SD_3,DSA_2,CTR_3,DSA_3
6672,SD_1,SD_2,SD_3,PRG_1,PRG_2,DSA_3,DSA_1,PRG_3,DSA_2,LIB_1,STY_2,LIB_2,LIB_3,STY_1,STY_3,CTR_3,CTR_1,REF_1,CTR_2,REF_2,REF_3,CON_3,CON_1,NAT_2,CON_2,NAT_1,NAT_3
6673,CON_1,STY_1,CON_2,SD_1,STY_2,STY_3,CON_3,REF_1,SD_2,SD_3,REF_2,REF_3,PRG_3,NAT_1,LIB_1,PRG_1,DSA_2,LIB_2,NAT_2,LIB_3,DSA_1,CTR_3,PRG_2,CTR_1,CTR_2,NAT_3,DSA_3
6674,CON_1,CON_2,CON_3,CTR_2,CTR_1,CTR_3,NAT_2,REF_1,REF_2,STY_1,REF_3,STY_2,STY_3,NAT_1,NAT_3,SD_2,SD_1,SD_3,LIB_1,DSA_3,PRG_3,PRG_1,DSA_1,LIB_2,PRG_2,DSA_2,LIB_3
6675,NAT_3,NAT_1,NAT_2,REF_1,CON_3,REF_2,CON_1,REF_3,CON_2,STY_2,STY_1,STY_3,CTR_2,DSA_3,SD_2,LIB_1,DSA_1,CTR_1,CTR_3,PRG_3,PRG_1,SD_1,SD_3,LIB_2,LIB_3,PRG_2,DSA_2
6676,LIB_2,LIB_1,LIB_3,SD_1,SD_2,CTR_1,CTR_2,CTR_3,SD_3,STY_2,STY_1,STY_3,CON_1,REF_2,CON_2,CON_3,REF_1,REF_3,NAT_2,PRG_2,NAT_1,PRG_1,DSA_1,PRG_3,DSA_2,DSA_3,NAT_3
6677,SD_3,LIB_1,LIB_2,SD_1,LIB_3,SD_2,CTR_3,STY_2,STY_1,CTR_1,CTR_2,STY_3,DSA_1,DSA_2,DSA_3,REF_3,REF_1,REF_2,PRG_1,PRG_2,PRG_3,CON_3,NAT_1,NAT_2,CON_1,NAT_3,CON_2
6678,SD_3,SD_1,SD_2,LIB_3,LIB_1,LIB_2,CTR_2,STY_3,CTR_1,STY_1,CTR_3,REF_1,STY_2,REF_2,REF_3,DSA_3,DSA_1,NAT_3,CON_3,CON_1,PRG_2,DSA_2,NAT_1,NAT_2,PRG_1,PRG_3,CON_2
6679,STY_1,SD_3,SD_1,SD_2,STY_2,STY_3,REF_2,REF_1,CON_3,CON_1,REF_3,CON_2,DSA_3,DSA_1,DSA_2,PRG_3,CTR_3,PRG_1,PRG_2,NAT_3,LIB_1,LIB_2,LIB_3,NAT_1,CTR_1,CTR_2,NAT_2
6680,STY_2,STY_1,STY_3,SD_2,SD_1,REF_3,SD_3,REF_1,REF_2,CON_1,CON_2,CON_3,PRG_3,LIB_2,PRG_1,CTR_2,LIB_1,CTR_1,NAT_2,NAT_1,PRG_2,DSA_3,LIB_3,DSA_1,DSA_2,CTR_3,NAT_3
6681,PRG_3,PRG_1,PRG_2,DSA_1,LIB_1,DSA_2,LIB_2,LIB_3,SD_1,DSA_3,SD_2,SD_3,CTR_2,STY_1,STY_2,STY_3,CTR_1,CTR_3,CON_3,REF_2,CON_1,CON_2,REF_1,NAT_3,NAT_1,NAT_2,REF_3
6682,SD_2,STY_1,SD_1,SD_3,STY_2,STY_3,DSA_3,DSA_1,DSA_2,REF_2,REF_1,REF_3,NAT_3,CTR_2,PRG_3,CTR_1,NAT_1,CON_3,CON_1,LIB_2,PRG_1,CTR_3,LIB_1,LIB_3,PRG_2,CON_2,NAT_2
6683,PRG_2,PRG_1,PRG_3,LIB_1,DSA_2,DSA_1,DSA_3,LIB_2,LIB_3,SD_2,SD_1,SD_3,STY_2,STY_1,STY_3,CTR_2,CTR_1,CTR_3,NAT_2,CON_1,NAT_1,CON_2,NAT_3,REF_2,CON_3,REF_1,REF_3
6684,PRG_1,PRG_2,PRG_3,LIB_1,LIB_2,DSA_1,LIB_3,DSA_2,DSA_3,SD_2,SD_1,SD_3,STY_2,STY_1,STY_3,CTR_3,CTR_1,CTR_2,NAT_3,REF_1,REF_2,CON_3,NAT_1,REF_3,CON_1,NAT_2,CON_2
6685,STY_1,STY_2,CON_1,CON_2,CON_3,STY_3,CTR_2,SD_1,SD_2,SD_3,REF_2,REF_1,REF_3,LIB_2,LIB_1,CTR_1,LIB_3,CTR_3,NAT_2,NAT_1,DSA_2,NAT_3,PRG_1,PRG_2,DSA_1,PRG_3,DSA_3
6686,LIB_2,LIB_1,LIB_3,SD_2,SD_1,CTR_1,SD_3,CTR_2,CTR_3,STY_2,STY_1,STY_3,PRG_1,REF_3,REF_1,PRG_2,PRG_3,REF_2,DSA_2,DSA_1,DSA_3,CON_2,CON_1,NAT_3,CON_3,NAT_1,NAT_2
6687,SD_1,SD_2,DSA_2,SD_3,LIB_1,STY_1,DSA_1,STY_2,DSA_3,LIB_2,STY_3,LIB_3,PRG_1,CTR_1,CTR_2,CTR_3,PRG_2,REF_3,PRG_3,REF_1,REF_2,NAT_1,CON_2,NAT_2,CON_1,NAT_3,CON_3
6688,NAT_1,NAT_2,NAT_3,CON_1,CON_2,CON_3,REF_1,REF_2,REF_3,STY_2,STY_1,STY_3,CTR_1,CTR_2,CTR_3,PRG_3,SD_1,PRG_1,LIB_2,LIB_1,SD_2,DSA_3,SD_3,PRG_2,DSA_1,LIB_3,DSA_2
6689,STY_1,STY_2,STY_3,REF_2,REF_1,REF_3,SD_2,SD_1,SD_3,CTR_1,CTR_2,CTR_3,CON_2,DSA_1,LIB_2,NAT_3,PRG_1,LIB_1,DSA_2,CON_1,LIB_3,PRG_2,CON_3,NAT_1,NAT_2,DSA_3,PRG_3
6690,LIB_3,SD_3,LIB_1,LIB_2,SD_1,SD_2,CTR_3,CON_3,CTR_1,CTR_2,STY_3,STY_1,REF_1,CON_1,CON_2,STY_2,REF_2,REF_3,PRG_3,PRG_1,PRG_2,DSA_2,NAT_1,NAT_2,DSA_1,NAT_3,DSA_3
6691,LIB_2,LIB_1,LIB_3,PRG_2,SD_3,SD_1,SD_2,PRG_1,PRG_3,DSA_2,DSA_1,CTR_2,DSA_3,STY_2,STY_1,CTR_1,STY_3,CTR_3,CON_1,REF_2,REF_1,REF_3,NAT_2,NAT_1,NAT_3,CON_2,CON_3
6692,STY_1,STY_2,STY_3,CTR_1,CTR_2,REF_3,CTR_3,SD_1,REF_1,REF_2,SD_2,SD_3,LIB_2,LIB_1,PRG_1,LIB_3,DSA_1,DSA_2,CON_1,CON_2,PRG_2,CON_3,NAT_1,DSA_3,NAT_2,NAT_3,PRG_3
6693,DSA_3,SD_1,DSA_1,SD_2,DSA_2,SD_3,LIB_3,LIB_1,LIB_2,STY_3,STY_1,STY_2,PRG_2,CTR_1,PRG_1,PRG_3,CTR_2,CTR_3,CON_3,REF_1,REF_2,NAT_3,REF_3,NAT_1,CON_1,CON_2,NAT_2
6694,NAT_1,NAT_2,NAT_3,CON_1,STY_1,REF_3,CON_2,REF_1,CON_3,REF_2,CTR_1,STY_2,STY_3,CTR_2,CTR_3,DSA_2,PRG_1,SD_2,PRG_2,DSA_1,LIB_2,LIB_1,DSA_3,SD_1,PRG_3,SD_3,LIB_3
6695,STY_3,STY_1,CON_1,CON_2,STY_2,CON_3,REF_1,SD_2,SD_1,REF_2,SD_3,REF_3,NAT_2,DSA_2,CTR_1,DSA_1,LIB_3,CTR_2,NAT_1,DSA_3,CTR_3,PRG_1,LIB_1,PRG_2,PRG_3,LIB_2,NAT_3
6696,SD_2,SD_1,LIB_1,STY_2,CTR_2,LIB_2,LIB_3,CTR_1,STY_1,STY_3,SD_3,CTR_3,DSA_2,PRG_1,DSA_1,DSA_3,PRG_2,PRG_3,REF_2,REF_1,REF_3,CON_1,CON_2,NAT_3,CON_3,NAT_1,NAT_2
6697,CON_3,NAT_2,NAT_1,NAT_3,CON_1,CON_2,CTR_1,REF_1,CTR_2,CTR_3,REF_2,REF_3,STY_1,STY_2,STY_3,PRG_2,LIB_1,DSA_3,PRG_1,DSA_1,PRG_3,SD_1,SD_2,DSA_2,LIB_2,LIB_3,SD_3
6698,CTR_1,CTR_2,CTR_3,STY_2,STY_1,CON_3,REF_2,STY_3,CON_1,REF_1,REF_3,CON_2,SD_2,SD_1,SD_3,LIB_1,LIB_2,LIB_3,PRG_3,PRG_1,PRG_2,DSA_2,NAT_3,DSA_1,NAT_1,NAT_2,DSA_3
6699,STY_2,STY_1,STY_3,SD_2,REF_2,SD_1,REF_1,REF_3,SD_3,CTR_1,CTR_2,CTR_3,CON_2,CON_1,CON_3,PRG_3,PRG_1,NAT_3,NAT_1,DSA_2,LIB_1,DSA_1,PRG_2,DSA_3,LIB_2,LIB_3,NAT_2
6700,PRG_2,PRG_1,PRG_3,LIB_2,LIB_1,DSA_1,LIB_3,SD_2,SD_1,SD_3,DSA_2,STY_2,STY_1,DSA_3,STY_3,CTR_3,CTR_1,CTR_2,REF_1,NAT_1,CON_3,NAT_2,REF_2,REF_3,CON_1,NAT_3,CON_2
6701,CON_2,CON_1,CTR_1,CON_3,CTR_2,STY_3,CTR_3,REF_2,STY_1,STY_2,REF_1,REF_3,SD_3,SD_1,SD_2,NAT_3,NAT_1,NAT_2,LIB_2,PRG_2,PRG_1,DSA_1,LIB_1,PRG_3,DSA_2,LIB_3,DSA_3
6702,PRG_2,PRG_1,SD_2,DSA_1,DSA_2,LIB_1,PRG_3,DSA_3,LIB_2,SD_1,LIB_3,SD_3,STY_1,STY_2,STY_3,CTR_1,CTR_2,CTR_3,REF_1,REF_2,NAT_1,NAT_2,REF_3,CON_1,NAT_3,CON_2,CON_3
6703,DSA_2,SD_2,PRG_1,PRG_2,DSA_1,LIB_1,PRG_3,SD_1,LIB_2,LIB_3,DSA_3,SD_3,STY_1,STY_2,STY_3,CTR_2,CTR_1,CTR_3,REF_1,NAT_1,CON_1,REF_2,REF_3,NAT_2,CON_2,CON_3,NAT_3
6704,LIB_2,PRG_3,LIB_1,LIB_3,SD_2,SD_1,DSA_2,PRG_1,DSA_1,SD_3,PRG_2,CTR_1,DSA_3,STY_3,STY_1,STY_2,CTR_2,CTR_3,REF_1,REF_2,REF_3,CON_2,NAT_2,NAT_1,NAT_3,CON_1,CON_3
6705,CTR_1,CON_1,CON_2,CON_3,CTR_2,CTR_3,NAT_1,NAT_2,REF_2,REF_1,NAT_3,REF_3,STY_2,STY_1,STY_3,SD_3,DSA_3,LIB_1,PRG_2,LIB_2,SD_1,PRG_1,DSA_1,PRG_3,SD_2,LIB_3,DSA_2
6706,CTR_3,SD_3,STY_2,SD_1,SD_2,STY_1,CTR_1,STY_3,REF_2,REF_1,CTR_2,REF_3,LIB_2,LIB_1,LIB_3,CON_3,NAT_1,PRG_1,CON_1,PRG_2,DSA_1,DSA_2,NAT_2,PRG_3,NAT_3,DSA_3,CON_2
6707,STY_1,REF_1,STY_2,REF_2,REF_3,STY_3,SD_1,SD_2,SD_3,DSA_3,CON_3,CTR_2,LIB_2,CTR_1,CON_1,CTR_3,DSA_1,CON_2,LIB_1,PRG_2,LIB_3,PRG_1,NAT_3,PRG_3,DSA_2,NAT_1,NAT_2
6708,SD_3,SD_1,CTR_1,CTR_2,CON_2,STY_2,LIB_2,STY_1,CON_1,SD_2,CTR_3,LIB_1,LIB_3,CON_3,STY_3,REF_1,REF_2,REF_3,DSA_3,NAT_2,DSA_1,DSA_2,PRG_3,PRG_1,NAT_1,PRG_2,NAT_3
6709,REF_2,REF_1,REF_3,STY_3,STY_1,STY_2,LIB_2,SD_3,PRG_1,CTR_2,DSA_2,SD_1,CTR_1,LIB_1,CON_3,CON_1,PRG_2,NAT_2,PRG_3,CTR_3,LIB_3,NAT_1,SD_2,DSA_1,DSA_3,NAT_3,CON_2
6710,CTR_2,LIB_3,LIB_1,SD_1,LIB_2,SD_2,STY_2,SD_3,CTR_1,CTR_3,STY_1,CON_2,CON_1,STY_3,CON_3,REF_2,REF_1,REF_3,PRG_1,PRG_2,PRG_3,NAT_1,DSA_1,DSA_2,NAT_2,NAT_3,DSA_3
6711,CON_2,CON_1,CON_3,NAT_3,REF_3,REF_1,NAT_1,NAT_2,REF_2,STY_2,STY_1,STY_3,CTR_3,SD_2,CTR_1,CTR_2,SD_1,SD_3,DSA_2,LIB_2,LIB_1,DSA_1,DSA_3,PRG_3,PRG_1,PRG_2,LIB_3
6712,LIB_1,LIB_2,LIB_3,CTR_1,SD_1,STY_1,CTR_2,SD_2,SD_3,CTR_3,STY_2,STY_3,REF_2,REF_1,CON_3,REF_3,CON_1,CON_2,DSA_1,DSA_2,PRG_1,PRG_2,PRG_3,NAT_2,NAT_1,NAT_3,DSA_3
6713,STY_1,STY_2,STY_3,SD_2,SD_1,SD_3,CTR_2,CTR_1,CTR_3,REF_1,REF_2,REF_3,LIB_1,LIB_2,LIB_3,PRG_3,NAT_1,DSA_1,CON_1,DSA_2,DSA_3,PRG_1,CON_2,PRG_2,NAT_2,NAT_3,CON_3
6714,REF_2,STY_3,STY_1,STY_2,REF_1,REF_3,CON_3,CON_1,CON_2,SD_2,SD_1,SD_3,DSA_2,CTR_3,DSA_1,CTR_1,DSA_3,LIB_2,NAT_2,PRG_3,NAT_1,PRG_1,LIB_1,NAT_3,CTR_2,PRG_2,LIB_3
6715,NAT_2,NAT_1,REF_1,REF_2,REF_3,NAT_3,CON_2,CON_1,CON_3,STY_1,STY_2,STY_3,SD_1,CTR_2,DSA_3,SD_2,LIB_2,CTR_1,PRG_3,PRG_1,PRG_2,SD_3,CTR_3,LIB_1,DSA_1,LIB_3,DSA_2
6716,PRG_2,LIB_2,PRG_1,PRG_3,SD_2,LIB_1,LIB_3,DSA_3,SD_1,SD_3,DSA_1,DSA_2,STY_2,CTR_2,STY_1,CTR_1,STY_3,CTR_3,NAT_3,REF_3,CON_2,NAT_1,NAT_2,REF_1,REF_2,CON_1,CON_3
6717,STY_1,STY_2,SD_2,SD_1,STY_3,SD_3,REF_1,REF_2,REF_3,CTR_1,CTR_2,CTR_3,NAT_3,LIB_2,PRG_1,CON_2,LIB_1,DSA_3,LIB_3,PRG_2,NAT_1,DSA_1,CON_1,PRG_3,DSA_2,CON_3,NAT_2
6718,CTR_2,CTR_1,CTR_3,STY_2,CON_2,CON_1,STY_1,SD_1,CON_3,STY_3,SD_2,REF_2,REF_1,SD_3,LIB_2,LIB_1,LIB_3,REF_3,DSA_2,DSA_1,PRG_2,NAT_2,DSA_3,PRG_1,NAT_1,PRG_3,NAT_3
6719,DSA_1,DSA_2,DSA_3,SD_2,SD_1,PRG_1,SD_3,LIB_3,PRG_2,STY_1,LIB_1,STY_2,STY_3,PRG_3,LIB_2,CTR_2,CTR_1,CTR_3,REF_3,CON_2,REF_1,CON_1,NAT_2,REF_2,CON_3,NAT_1,NAT_3
6720,CTR_3,CTR_1,CTR_2,LIB_2,SD_2,STY_1,LIB_1,LIB_3,SD_1,SD_3,STY_2,STY_3,REF_1,CON_1,CON_2,CON_3,REF_2,REF_3,DSA_3,NAT_3,DSA_1,DSA_2,PRG_3,NAT_1,PRG_1,PRG_2,NAT_2
6721,NAT_3,NAT_1,NAT_2,CON_2,CON_1,CON_3,CTR_2,CTR_1,CTR_3,REF_3,REF_1,REF_2,STY_2,STY_1,STY_3,PRG_1,LIB_1,SD_1,SD_2,LIB_2,PRG_2,LIB_3,DSA_1,SD_3,DSA_2,PRG_3,DSA_3
6722,SD_1,SD_2,SD_3,STY_3,STY_1,STY_2,REF_1,REF_2,REF_3,CON_2,CON_1,CON_3,DSA_1,DSA_2,NAT_2,PRG_2,DSA_3,NAT_1,CTR_2,CTR_1,CTR_3,NAT_3,LIB_2,LIB_1,PRG_1,PRG_3,LIB_3
6723,STY_2,STY_1,REF_1,STY_3,REF_2,REF_3,SD_2,SD_1,SD_3,CON_1,CON_2,CON_3,LIB_2,CTR_1,PRG_1,PRG_2,CTR_2,DSA_1,NAT_2,LIB_1,DSA_2,CTR_3,NAT_1,PRG_3,DSA_3,LIB_3,NAT_3
6724,DSA_3,DSA_1,DSA_2,SD_1,SD_2,SD_3,STY_2,STY_1,STY_3,LIB_1,LIB_2,LIB_3,PRG_3,PRG_1,PRG_2,NAT_3,REF_2,REF_1,CTR_2,REF_3,CTR_1,CTR_3,CON_3,CON_1,NAT_1,NAT_2,CON_2
6725,DSA_3,DSA_1,DSA_2,LIB_2,LIB_1,CTR_1,LIB_3,SD_2,SD_1,SD_3,STY_1,STY_2,STY_3,CTR_2,CTR_3,PRG_3,PRG_1,PRG_2,REF_3,CON_3,REF_1,CON_1,NAT_2,REF_2,NAT_1,CON_2,NAT_3
6726,SD_2,STY_1,SD_1,SD_3,STY_2,STY_3,DSA_2,LIB_2,LIB_1,DSA_1,LIB_3,DSA_3,CTR_2,CTR_1,CTR_3,REF_1,REF_2,REF_3,NAT_2,PRG_3,NAT_1,PRG_1,CON_1,NAT_3,CON_2,PRG_2,CON_3
6727,SD_3,CTR_2,CTR_1,CON_1,CON_2,CTR_3,SD_1,CON_3,SD_2,LIB_2,STY_1,LIB_1,STY_2,LIB_3,REF_2,STY_3,REF_1,REF_3,DSA_2,DSA_1,PRG_2,PRG_1,NAT_3,DSA_3,NAT_1,NAT_2,PRG_3
6728,DSA_1,SD_2,DSA_2,DSA_3,SD_1,SD_3,STY_1,STY_2,LIB_1,STY_3,LIB_2,LIB_3,CTR_1,CTR_2,CTR_3,REF_1,NAT_3,REF_2,PRG_2,PRG_1,CON_1,PRG_3,CON_2,NAT_1,CON_3,REF_3,NAT_2
6729,CON_1,CTR_1,SD_1,CTR_2,SD_2,SD_3,CON_2,LIB_3,CTR_3,CON_3,LIB_1,LIB_2,STY_2,REF_1,REF_2,REF_3,STY_1,STY_3,PRG_3,NAT_3,DSA_3,NAT_1,PRG_1,PRG_2,DSA_1,DSA_2,NAT_2
6730,LIB_3,CTR_2,LIB_1,SD_2,LIB_2,SD_1,CTR_1,SD_3,CTR_3,STY_2,STY_1,STY_3,REF_1,REF_2,REF_3,PRG_2,CON_1,PRG_1,CON_2,PRG_3,CON_3,DSA_1,DSA_2,NAT_2,DSA_3,NAT_1,NAT_3
6731,NAT_2,NAT_1,CON_3,CON_1,NAT_3,REF_2,CON_2,REF_1,REF_3,STY_1,STY_2,STY_3,CTR_2,CTR_1,CTR_3,DSA_2,PRG_1,DSA_1,LIB_1,PRG_2,PRG_3,LIB_2,LIB_3,DSA_3,SD_1,SD_2,SD_3
6732,STY_2,SD_1,STY_1,SD_2,SD_3,REF_1,STY_3,REF_2,REF_3,CTR_1,CON_2,CON_1,CTR_2,CON_3,CTR_3,LIB_2,LIB_1,LIB_3,DSA_3,NAT_1,NAT_2,NAT_3,DSA_1,PRG_1,PRG_2,PRG_3,DSA_2
6733,DSA_2,DSA_1,SD_1,SD_2,STY_2,DSA_3,SD_3,STY_1,STY_3,LIB_1,LIB_2,LIB_3,PRG_1,PRG_2,CTR_3,PRG_3,CTR_1,REF_2,REF_1,REF_3,CTR_2,NAT_1,CON_2,NAT_2,CON_1,CON_3,NAT_3
6734,SD_2,SD_1,SD_3,STY_3,LIB_1,LIB_2,STY_1,STY_2,CTR_1,LIB_3,REF_3,CTR_2,CTR_3,DSA_3,DSA_1,REF_1,REF_2,DSA_2,PRG_3,PRG_1,PRG_2,NAT_3,CON_1,CON_2,CON_3,NAT_1,NAT_2
6735,CTR_2,REF_3,CON_1,CTR_1,STY_2,CTR_3,CON_2,STY_1,STY_3,CON_3,SD_2,LIB_1,LIB_2,SD_1,LIB_3,SD_3,REF_1,REF_2,NAT_1,NAT_2,NAT_3,DSA_3,PRG_1,DSA_1,PRG_2,PRG_3,DSA_2
6736,CTR_2,STY_1,CTR_1,STY_2,CTR_3,SD_2,STY_3,SD_1,SD_3,REF_1,REF_2,REF_3,LIB_1,LIB_2,LIB_3,CON_2,CON_1,CON_3,NAT_2,DSA_3,DSA_1,NAT_1,PRG_3,NAT_3,DSA_2,PRG_1,PRG_2
6737,NAT_1,NAT_2,NAT_3,CON_1,REF_1,CON_2,REF_2,REF_3,CON_3,STY_3,STY_1,STY_2,CTR_3,PRG_3,CTR_1,LIB_2,CTR_2,DSA_1,PRG_1,SD_2,PRG_2,LIB_1,SD_1,LIB_3,SD_3,DSA_2,DSA_3
6738,LIB_2,LIB_1,CTR_1,LIB_3,SD_2,CTR_2,SD_1,SD_3,CTR_3,CON_3,CON_1,CON_2,STY_2,STY_1,STY_3,REF_1,REF_2,REF_3,NAT_2,DSA_2,NAT_1,DSA_1,PRG_2,PRG_1,NAT_3,DSA_3,PRG_3
6739,CON_2,SD_1,CON_1,CON_3,REF_3,SD_2,SD_3,REF_1,REF_2,STY_2,STY_1,STY_3,CTR_1,CTR_2,CTR_3,LIB_1,LIB_2,LIB_3,NAT_1,DSA_3,DSA_1,NAT_2,DSA_2,PRG_2,PRG_1,NAT_3,PRG_3
6740,CON_2,CON_1,CON_3,STY_2,STY_1,REF_3,STY_3,REF_1,REF_2,SD_2,SD_1,SD_3,LIB_2,NAT_1,DSA_2,NAT_2,PRG_3,CTR_3,PRG_1,DSA_1,NAT_3,CTR_1,LIB_1,DSA_3,CTR_2,LIB_3,PRG_2
6741,SD_1,DSA_2,DSA_1,DSA_3,STY_3,SD_2,SD_3,STY_1,STY_2,LIB_1,LIB_2,LIB_3,CTR_3,CTR_1,REF_2,NAT_3,REF_1,REF_3,CON_2,NAT_1,PRG_1,PRG_2,PRG_3,CTR_2,NAT_2,CON_1,CON_3
6742,PRG_1,PRG_2,PRG_3,LIB_2,LIB_1,DSA_1,LIB_3,SD_2,DSA_2,DSA_3,SD_1,SD_3,STY_1,STY_2,STY_3,CTR_1,CTR_2,CTR_3,REF_1,CON_3,CON_1,REF_2,CON_2,NAT_2,NAT_1,REF_3,NAT_3
6743,REF_2,REF_1,REF_3,STY_3,STY_1,STY_2,CON_2,CON_1,CON_3,SD_3,SD_1,SD_2,NAT_1,CTR_2,NAT_2,NAT_3,DSA_1,DSA_2,PRG_2,DSA_3,PRG_1,PRG_3,LIB_1,CTR_1,LIB_2,CTR_3,LIB_3
6744,REF_2,REF_1,REF_3,CON_2,CON_1,STY_1,NAT_3,CON_3,STY_2,STY_3,NAT_1,NAT_2,LIB_1,SD_1,SD_2,LIB_2,DSA_2,PRG_3,DSA_1,PRG_1,CTR_2,PRG_2,SD_3,CTR_1,CTR_3,DSA_3,LIB_3
6745,SD_1,SD_2,SD_3,STY_1,LIB_2,LIB_1,STY_2,STY_3,LIB_3,CTR_1,CTR_2,DSA_3,CTR_3,REF_2,REF_1,REF_3,DSA_1,DSA_2,NAT_1,NAT_2,PRG_3,CON_1,PRG_1,NAT_3,PRG_2,CON_2,CON_3
6746,DSA_1,SD_1,DSA_2,STY_1,SD_2,STY_2,SD_3,DSA_3,STY_3,LIB_2,LIB_1,LIB_3,PRG_2,CTR_2,PRG_1,CTR_1,CTR_3,PRG_3,REF_3,REF_1,REF_2,CON_1,CON_2,CON_3,NAT_3,NAT_1,NAT_2
6747,NAT_1,NAT_2,REF_3,REF_1,NAT_3,CON_3,REF_2,CON_1,CON_2,STY_1,STY_2,STY_3,CTR_2,SD_1,PRG_3,DSA_1,SD_2,LIB_2,DSA_2,CTR_1,LIB_1,PRG_1,CTR_3,PRG_2,LIB_3,SD_3,DSA_3
6748,NAT_2,NAT_1,NAT_3,REF_1,REF_2,REF_3,CON_1,CON_2,STY_1,CON_3,STY_2,STY_3,DSA_2,DSA_1,SD_3,CTR_2,SD_1,DSA_3,LIB_1,PRG_2,SD_2,CTR_1,PRG_1,LIB_2,PRG_3,LIB_3,CTR_3
6749,DSA_3,DSA_1,DSA_2,SD_1,SD_2,SD_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,LIB_3,PRG_3,PRG_1,PRG_2,CTR_2,CTR_1,REF_1,CTR_3,NAT_3,CON_1,NAT_1,REF_2,CON_2,NAT_2,CON_3,REF_3
6750,STY_1,SD_2,STY_2,SD_1,SD_3,STY_3,REF_2,REF_1,REF_3,CTR_3,CTR_1,LIB_1,CTR_2,LIB_2,LIB_3,CON_1,CON_2,CON_3,PRG_1,DSA_1,NAT_3,DSA_2,PRG_2,NAT_1,PRG_3,NAT_2,DSA_3
6751,SD_2,PRG_2,SD_1,PRG_1,LIB_2,PRG_3,SD_3,LIB_1,DSA_1,DSA_2,LIB_3,STY_3,DSA_3,STY_1,STY_2,CTR_1,CTR_2,CTR_3,REF_1,REF_2,REF_3,NAT_2,CON_1,NAT_1,CON_2,CON_3,NAT_3
6752,REF_1,REF_2,CTR_1,REF_3,CTR_2,CTR_3,STY_2,STY_1,STY_3,CON_1,CON_2,CON_3,SD_3,SD_1,PRG_3,PRG_1,DSA_1,SD_2,DSA_2,NAT_1,PRG_2,LIB_3,LIB_1,DSA_3,NAT_2,LIB_2,NAT_3
6753,NAT_1,CON_1,CON_2,NAT_2,NAT_3,CON_3,REF_2,REF_1,CTR_3,CTR_1,CTR_2,REF_3,STY_3,STY_1,STY_2,SD_3,DSA_1,PRG_3,DSA_2,PRG_1,SD_1,LIB_1,LIB_2,SD_2,LIB_3,DSA_3,PRG_2
6754,STY_2,CON_1,CTR_2,CTR_1,CTR_3,CON_2,REF_1,STY_1,CON_3,STY_3,REF_2,REF_3,SD_3,SD_1,SD_2,DSA_3,NAT_3,NAT_1,LIB_2,NAT_2,DSA_1,LIB_1,DSA_2,LIB_3,PRG_1,PRG_2,PRG_3
6755,REF_1,REF_2,REF_3,CON_1,NAT_1,NAT_2,CON_2,CON_3,NAT_3,STY_3,STY_1,STY_2,DSA_2,DSA_1,LIB_3,LIB_1,LIB_2,SD_1,CTR_3,PRG_1,PRG_2,PRG_3,CTR_1,CTR_2,SD_2,SD_3,DSA_3
