,caseid,countyfips,cd119
994,1861274932.0,20045,1
995,1861214004.0,41015,4
996,1861245808.0,04013,8
997,1861265148.0,17099,14
998,1860735960.0,51075,5
999,1861240936.0,25005,4
1000,1858660184.0,48201,29
1001,1861234232.0,53011,3
1002,1861274586.0,51185,9
1003,1861268810.0,49035,2
1004,1861275150.0,12086,24
1005,1861268682.0,34025,6
1006,1861233814.0,08059,7
1007,1860754766.0,41039,4
1008,1861279162.0,06073,48
1009,1860351820.0,06037,27
1010,1861259932.0,34013,10
1011,1861237996.0,17031,9
1012,1861279728.0,12099,23
1013,1861268330.0,16007,2
1014,1861268568.0,37067,6
1015,1861218394.0,48397,4
1016,1861117958.0,29037,4
1017,1861279520.0,34001,2
1018,1861176624.0,04013,8
1019,1861177238.0,51760,4
1020,1861285474.0,12031,5
1021,1861241772.0,30029,1
1022,1861274646.0,48113,32
1023,1861289954.0,34015,1
1024,1861233994.0,12031,5
1025,1861209648.0,01011,2
1026,1860654660.0,06083,24
1027,1861285458.0,25023,9
1028,1861268676.0,51133,1
1029,1861233672.0,48201,7
1030,1861289472.0,36061,12
1031,1861295954.0,27053,3
1032,1861289966.0,13057,11
1033,1861290286.0,06037,37
1034,1861285506.0,51179,7
1035,1861300434.0,17031,9
1036,1861290528.0,36081,6
1037,1861265268.0,36029,26
1038,1861300404.0,34039,7
1039,1860404158.0,55079,4
1040,1861300098.0,48141,16
1041,1861298518.0,39103,7
1042,1861296092.0,48121,32
1043,1860614230.0,01097,1
1044,1861196338.0,30053,1
1045,1861316684.0,08069,4
1046,1861306984.0,30029,1
1047,1861303640.0,02122,1
1048,1861317058.0,12086,28
1049,1860544956.0,12133,2
1050,1861320344.0,51041,4
1051,1861308064.0,39125,5
1052,1860698792.0,04013,3
1053,1856033558.0,06073,48
1054,1861316446.0,16055,1
1055,1861311390.0,42017,1
1056,1861317166.0,32003,1
1057,1861321270.0,06075,11
1058,1860652716.0,27123,4
1059,1860377106.0,40109,4
1060,1861321192.0,28049,2
1061,1861330688.0,12095,11
1062,1861326718.0,12019,4
1063,1861327258.0,42125,14
1064,1861335258.0,34003,9
1065,1861317136.0,26163,6
1066,1861295928.0,12069,11
1067,1861321294.0,10003,1
1068,1860674864.0,04013,1
1069,1861320712.0,39173,5
1070,1860698546.0,42027,15
1071,1860578890.0,05023,2
1072,1860332444.0,39087,2
1073,1861320924.0,13021,8
1074,1861351720.0,32003,3
1075,1861347420.0,16001,1
1076,1861274750.0,29141,4
1077,1860471372.0,27123,4
1078,1861320804.0,37183,2
1079,1861326960.0,48455,17
1080,1861347290.0,42017,1
1081,1861333080.0,36069,24
1082,1861321864.0,12081,16
1083,1861347238.0,25001,9
1084,1861357416.0,55139,6
1085,1861357320.0,26003,1
1086,1858774808.0,08005,1
1087,1861351870.0,32031,2
1088,1861361550.0,18089,1
1089,1861357814.0,38097,1
1090,1861357596.0,08031,1
1091,1861369458.0,17127,12
1092,1861264568.0,17031,1
1093,1861368080.0,48201,7
1094,1861379310.0,32003,1
1095,1858943612.0,48061,34
1096,1861361366.0,17201,17
1097,1859846622.0,48257,5
1098,1861368818.0,36103,2
1099,1861286024.0,13217,10
1100,1860576048.0,25023,9
1101,1861357778.0,13291,9
1102,1861376362.0,36005,15
1103,1861388108.0,12099,23
1104,1861388128.0,04013,9
1105,1861326940.0,48039,22
1106,1861387524.0,47149,4
1107,1861393436.0,48355,27
1108,1861394702.0,39151,13
1109,1860812614.0,36081,6
1110,1860656682.0,28073,4
1111,1861351422.0,48453,37
1112,1861357588.0,04013,9
1113,1861394436.0,36005,15
1114,1861357502.0,48231,3
1115,1861408480.0,04021,5
1116,1861409032.0,27163,2
1117,1861409042.0,12057,14
1118,1861326714.0,41019,4
1119,1860814124.0,51087,4
1120,1861408760.0,02090,1
1121,1860790336.0,12086,27
1122,1861269254.0,08031,1
1123,1861274680.0,06111,24
1124,1861296278.0,37085,13
1125,1861367868.0,12109,5
1126,1861394508.0,48201,36
1127,1861361416.0,05011,4
1128,1861418878.0,12057,16
1129,1861398104.0,12086,26
1130,1861412548.0,29183,3
1131,1861419234.0,36047,8
1132,1860946880.0,17031,10
1133,1861280596.0,36029,23
1134,1861419306.0,53029,2
1135,1861412644.0,27109,1
1136,1860792308.0,22117,5
1137,1861353452.0,36005,14
1138,1861418412.0,34017,9
1139,1860815964.0,36075,24
1140,1861422618.0,51720,9
1141,1860792338.0,12019,4
1142,1861419160.0,18063,4
1143,1861418938.0,42129,14
1144,1861384020.0,26163,13
1145,1861439032.0,55035,3
1146,1861419060.0,15003,1
1147,1861402384.0,12086,24
1148,1861217764.0,04015,9
1149,1861408880.0,53007,8
1150,1861439122.0,53001,5
1151,1861439072.0,08059,7
1152,1861442142.0,25017,6
1153,1861412704.0,36061,13
1154,1860701028.0,51059,8
1155,1861422718.0,48277,4
1156,1861387594.0,47141,6
1157,1860702102.0,21179,2
1158,1861419098.0,47099,4
1159,1858687542.0,08013,2
1160,1860521430.0,27137,8
1161,1861418880.0,48491,31
1162,1861442896.0,06071,23
1163,1860436218.0,48439,12
1164,1860576526.0,04017,2
1165,1861419184.0,41067,1
1166,1861402448.0,01055,3
1167,1861422552.0,20111,2
1168,1860792716.0,40153,3
1169,1861449330.0,53033,7
1170,1860817724.0,06037,32
1171,1861449384.0,48355,27
1172,1861439056.0,41005,5
1173,1861442700.0,45071,3
1174,1860592254.0,17031,3
1175,1861449354.0,08059,1
1176,1861443004.0,16087,1
1177,1861452498.0,12086,24
1178,1861438908.0,48085,3
1179,1861449070.0,22071,2
1180,1861442716.0,12031,4
1181,1861388312.0,39113,10
1182,1861442936.0,39025,2
1183,1861463010.0,36093,20
1184,1860739604.0,41067,1
1185,1861357218.0,17031,8
1186,1861449350.0,17037,14
1187,1861296208.0,26163,12
1188,1861315836.0,12099,20
1189,1861347088.0,34025,6
1190,1861447626.0,45091,5
1191,1861462974.0,17111,9
1192,1860816454.0,17043,11
1193,1860409538.0,12033,1
1194,1861450754.0,21151,6
1195,1861452586.0,26139,3
1196,1861469010.0,12095,10
1197,1861469372.0,33015,1
1198,1860838666.0,53033,7
1199,1861479412.0,36081,7
1200,1861463614.0,06037,37
1201,1861439416.0,24005,2
1202,1861439106.0,48141,16
1203,1860773790.0,36067,22
1204,1861184374.0,34023,6
1205,1860737568.0,06073,50
1206,1861478996.0,21177,2
1207,1858671918.0,06073,48
1208,1860125754.0,53061,1
1209,1860577210.0,41047,6
1210,1860837598.0,21157,1
1211,1861482722.0,06037,34
1212,1860360510.0,39107,5
1213,1860739316.0,04025,2
1214,1861463060.0,21001,1
1215,1860525950.0,20163,1
1216,1860838172.0,55013,7
1217,1861408462.0,13067,11
1218,1860838838.0,48439,6
1219,1854854550.0,32031,2
1220,1861488690.0,36085,11
1221,1860615762.0,08013,2
1222,1861499744.0,36081,5
1223,1860792336.0,17031,1
1224,1860525778.0,29091,8
1225,1858996222.0,29510,1
1226,1861482646.0,06037,34
1227,1861523616.0,18117,8
1228,1861512836.0,36119,16
1229,1860814914.0,06037,32
1230,1860791004.0,48439,12
1231,1861530488.0,12071,19
1232,1861523584.0,17031,4
1233,1861519996.0,32003,4
1234,1861529948.0,17089,8
1235,1861533710.0,36047,10
1236,1861533800.0,29141,4
1237,1861531720.0,55079,4
1238,1860672870.0,32003,4
1239,1861357678.0,39017,8
1240,1861419138.0,49053,2
1241,1861530452.0,53033,9
1242,1860755230.0,06037,44
1243,1861540788.0,36055,25
1244,1861540750.0,17031,3
1245,1861533992.0,37087,11
1246,1861540626.0,53033,7
1247,1861540470.0,36081,6
1248,1861533902.0,34001,2
1249,1861544194.0,09001,5
1250,1861389226.0,36047,8
1251,1861540490.0,48141,16
1252,1861544222.0,49035,3
1253,1858760258.0,02020,1
1254,1860738778.0,06075,11
1255,1861148268.0,48343,1
1256,1861566694.0,17043,6
1257,1860672592.0,36055,25
1258,1861541042.0,28059,4
1259,1861541030.0,35013,2
1260,1861570304.0,06097,2
1261,1861570272.0,36031,21
1262,1861544240.0,06037,31
1263,1860739010.0,06071,23
1264,1860855096.0,40027,4
1265,1861523628.0,48285,27
1266,1861576986.0,17197,1
1267,1861544218.0,08059,7
1268,1861580424.0,06077,9
1269,1861584930.0,36047,9
1270,1861591082.0,26163,12
1271,1861587350.0,26049,8
1272,1861577060.0,12031,5
1273,1860736536.0,53011,3
1274,1861576902.0,55075,8
1275,1861594872.0,36005,14
1276,1861588792.0,19015,4
1277,1861584508.0,48209,21
1278,1861591294.0,42101,2
1279,1861577288.0,34021,12
1280,1861422652.0,28137,1
1281,1861422744.0,34029,4
1282,1861422788.0,22093,2
1283,1861438902.0,06037,29
1284,1860654446.0,24013,2
1285,1860790994.0,39129,2
1286,1860613172.0,04013,5
1287,1860757158.0,53033,7
1288,1860717798.0,48439,25
1289,1861544360.0,39081,6
1290,1861584866.0,41005,3
1291,1861595040.0,09003,5
1292,1861590670.0,10005,1
1293,1861523668.0,45035,1
1294,1860948392.0,34021,12
1295,1861591628.0,53065,5
1296,1861601876.0,41067,6
1297,1861591452.0,51810,2
1298,1861601600.0,48201,7
1299,1860947822.0,01003,1
1300,1861605100.0,41071,6
1301,1861606068.0,48013,28
1302,1861541002.0,06065,39
1303,1861580420.0,15003,1
1304,1860561376.0,06073,51
1305,1861034148.0,08085,3
1306,1861618522.0,22055,3
1307,1860855438.0,24001,6
1308,1860494712.0,39151,13
1309,1861444052.0,55079,5
1310,1860048544.0,36103,2
1311,1857567920.0,13057,11
1312,1861625446.0,36047,7
1313,1860791832.0,48259,21
1314,1861601658.0,29189,1
1315,1861534874.0,05045,2
1316,1861625686.0,40047,3
1317,1860125940.0,06037,30
1318,1861632568.0,17115,15
1319,1860675512.0,39049,3
1320,1860855064.0,55063,3
1321,1861473916.0,39095,9
1322,1861601748.0,35001,1
1323,1860697184.0,36021,19
1324,1861636986.0,24021,6
1325,1861625460.0,13215,2
1326,1861625462.0,42017,1
1327,1861622068.0,09003,1
1328,1861632036.0,32031,2
1329,1860948480.0,26023,5
1330,1861474110.0,34017,8
1331,1858907140.0,29165,6
1332,1861653236.0,04021,6
1333,1860775742.0,27093,7
1334,1860314398.0,06081,15
1335,1861481672.0,45045,4
1336,1861540664.0,42043,10
1337,1861523570.0,51087,4
1338,1856727184.0,53033,7
1339,1860897006.0,36087,17
1340,1861619594.0,31039,1
1341,1861657290.0,18097,7
1342,1860870794.0,11001,1
1343,1861653206.0,33011,1
1344,1861656896.0,53035,6
1345,1861664252.0,41051,1
1346,1860720040.0,38035,1
1347,1861653418.0,47069,8
1348,1861635678.0,06071,35
1349,1861664418.0,48121,13
1350,1860719680.0,01015,3
1351,1861389102.0,12117,7
1352,1860838710.0,41067,6
1353,1861635748.0,20015,4
1354,1860947936.0,01097,2
1355,1861664174.0,53005,4
1356,1860775112.0,12095,11
1357,1861640882.0,25015,1
1358,1861657238.0,17031,5
1359,1860755398.0,29045,6
1360,1861664478.0,04013,4
1361,1861668168.0,34017,8
1362,1861668074.0,47187,7
1363,1861685634.0,06087,19
1364,1861657202.0,48367,12
1365,1861664514.0,19153,3
1366,1861664268.0,51161,6
1367,1861664534.0,42067,13
1368,1861664724.0,25025,7
1369,1860838792.0,06077,13
1370,1861615550.0,39085,14
1371,1861672200.0,27037,2
1372,1861621650.0,19193,4
1373,1858003682.0,33013,2
1374,1861685948.0,12031,4
1375,1861686092.0,49035,4
1376,1860895228.0,34029,4
1377,1861657136.0,06067,7
1378,1860992022.0,06037,28
1379,1861596892.0,48497,26
1380,1861664794.0,48355,27
1381,1854580752.0,08035,4
1382,1860838024.0,01101,2
1383,1861615128.0,13295,14
1384,1861664628.0,37105,13
1385,1861709052.0,53033,7
1386,1860739510.0,42045,5
1387,1861678570.0,42095,7
1388,1861710874.0,49021,2
1389,1860700620.0,33011,1
1390,1861723006.0,13121,5
1391,1861584756.0,29019,4
1392,1860525574.0,18097,7
1393,1860635996.0,12103,13
1394,1861719602.0,06071,23
1395,1860510654.0,36103,1
1396,1860814138.0,55079,4
1397,1860738878.0,06019,21
1398,1861730998.0,53033,9
1399,1860775430.0,45089,6
1400,1861280568.0,27109,1
1401,1861731502.0,32003,4
1402,1861731414.0,12011,25
1403,1861722892.0,29097,7
1404,1861723920.0,45037,2
1405,1860560150.0,17077,12
1406,1861723200.0,36081,5
1407,1860575150.0,42107,9
1408,1861719432.0,18039,2
1409,1861752638.0,55105,1
1410,1861656968.0,53005,4
1411,1861731566.0,12009,8
1412,1861734958.0,47037,5
1413,1861731340.0,42045,5
1414,1858924916.0,13149,3
1415,1860506238.0,39151,13
1416,1861734710.0,13013,10
1417,1861742818.0,22033,5
1418,1861525814.0,12073,2
1419,1861731018.0,42129,12
1420,1861764682.0,40051,4
1421,1861756590.0,37119,12
1422,1861752954.0,54027,2
1423,1861743626.0,13089,4
1424,1861524820.0,13135,13
1425,1861761196.0,45091,5
1426,1861744864.0,45063,2
1427,1861764690.0,39113,10
1428,1861756934.0,12101,12
1429,1861727520.0,19115,1
1430,1861764860.0,48157,22
1431,1861764984.0,42095,7
1432,1861764858.0,34027,11
1433,1861752918.0,48061,34
1434,1861756752.0,48441,19
1435,1861602134.0,18105,9
1436,1860773616.0,26005,4
1437,1860792480.0,24003,3
1438,1860578498.0,08029,3
1439,1860737996.0,36007,19
1440,1858975376.0,12081,16
1441,1860063580.0,37105,13
1442,1861789428.0,26081,3
1443,1860613544.0,48167,14
1444,1861731300.0,13261,2
1445,1861765236.0,48355,27
1446,1861723474.0,29117,6
1447,1861789580.0,48201,8
1448,1861781262.0,11001,1
1449,1861789306.0,17099,16
1450,1861793268.0,26163,12
1451,1861789292.0,18127,1
1452,1859638504.0,01133,4
1453,1861813002.0,06037,43
1454,1861801530.0,22071,2
1455,1861789838.0,48285,27
1456,1861816700.0,36081,5
1457,1861816524.0,55087,8
1458,1860772834.0,11001,1
1459,1861668044.0,12021,26
1460,1860455048.0,32003,1
1461,1860855886.0,22001,3
1462,1861731128.0,12057,15
1463,1861813072.0,34003,5
1464,1861828914.0,47041,6
1465,1861828952.0,01095,4
1466,1861835814.0,26111,8
1467,1861836806.0,29167,4
1468,1861840808.0,42045,5
1469,1861828922.0,06075,11
1470,1861836726.0,36109,19
1471,1861848568.0,19163,1
1472,1861854778.0,12057,15
1473,1861848572.0,34013,10
1474,1860673158.0,27123,4
1475,1861848922.0,17197,1
1476,1861852476.0,36081,5
1477,1861882720.0,22079,5
1478,1861864254.0,13287,8
1479,1861881960.0,24033,4
1480,1861852224.0,21117,4
1481,1861782268.0,48113,6
1482,1861860404.0,18141,2
1483,1861882884.0,06071,35
1484,1860576978.0,48085,3
1485,1861886650.0,29047,5
1486,1861882832.0,53035,6
1487,1861894874.0,36061,10
1488,1861886738.0,36047,8
1489,1861882992.0,06085,16
1490,1861074094.0,06001,12
1491,1861887698.0,40143,1
1492,1860737128.0,06071,23
1493,1861776998.0,22055,3
1494,1861864320.0,04019,7
1495,1860615038.0,48439,24
1496,1861930562.0,17031,9
1497,1861934656.0,39113,10
1498,1861930968.0,31069,3
1499,1861836686.0,22051,1
1500,1861915844.0,06095,8
1501,1861930956.0,27047,1
1502,1861915536.0,34015,1
1503,1861816332.0,48027,31
1504,1861836676.0,37063,4
1505,1861825080.0,12071,19
1506,1861955400.0,06065,25
1507,1861894992.0,26161,6
1508,1861963876.0,20111,2
1509,1860792570.0,26103,1
1510,1861571346.0,36067,22
1511,1856663336.0,06067,6
1512,1861964318.0,42085,16
1513,1861964006.0,06037,36
1514,1860699576.0,41007,1
1515,1861964172.0,04025,2
1516,1860674402.0,15001,2
1517,1861963998.0,55055,5
1518,1861938928.0,53057,2
1519,1860756454.0,17055,12
1520,1860790974.0,41029,2
1521,1861989076.0,26161,6
1522,1862001118.0,41039,4
1523,1860699578.0,04013,8
1524,1859020812.0,48099,31
1525,1862005398.0,32003,3
1526,1860755990.0,04013,1
1527,1862017814.0,09009,3
1528,1860755318.0,53061,2
1529,1862017884.0,21135,4
1530,1862013792.0,04019,7
1531,1862013764.0,06059,40
1532,1861989060.0,25021,8
1533,1862012604.0,17031,4
1534,1858761534.0,49035,2
1535,1862013996.0,36005,16
1536,1862005588.0,39153,13
1537,1862039840.0,36047,8
1538,1862039954.0,36047,9
1539,1861964232.0,39057,10
1540,1861980154.0,26049,8
1541,1861993404.0,06097,4
1542,1862052294.0,06059,46
1543,1860656404.0,17135,15
1544,1862036324.0,06071,23
1545,1861993926.0,06007,1
1546,1860578602.0,39139,4
1547,1861920054.0,12097,9
1548,1862061062.0,53033,7
1549,1862048392.0,31153,2
1550,1862074642.0,25013,1
1551,1862061148.0,15009,2
1552,1862065640.0,48127,23
1553,1860719908.0,06065,41
1554,1862078882.0,12127,7
1555,1862090708.0,06037,32
1556,1860755360.0,06059,45
1557,1860776520.0,04017,2
1558,1860698852.0,53053,8
1559,1862122964.0,06019,21
1560,1862138576.0,42063,14
1561,1862103912.0,51550,3
1562,1861992974.0,36051,24
1563,1860772748.0,35001,1
1564,1862001406.0,06037,31
1565,1862138768.0,06037,42
1566,1862141132.0,13153,2
1567,1862148168.0,02020,1
1568,1862155840.0,01097,2
1569,1860897062.0,09003,2
1570,1858944984.0,35025,3
1571,1860565228.0,55087,8
1572,1862178768.0,48121,26
1573,1862162464.0,35001,1
1574,1862207250.0,53033,7
1575,1862123870.0,06071,23
1576,1862273748.0,42107,9
1577,1862291514.0,47143,4
1578,1858905026.0,04023,7
1579,1862372992.0,24017,5
1580,1862313112.0,48201,7
1581,1862188294.0,48113,30
1582,1862385544.0,06037,30
1583,1862320778.0,24015,1
1584,1862441136.0,54099,1
1585,1862408134.0,26161,6
1586,1862414832.0,12099,22
1587,1862408240.0,53073,2
1588,1862459908.0,29095,5
1589,1862440664.0,24005,7
1590,1862483760.0,40143,1
1591,1862278410.0,13051,1
1592,1862296612.0,42003,12
1593,1862484878.0,36037,24
1594,1862495132.0,55017,3
1595,1862495152.0,22033,6
1596,1862501286.0,23005,1
1597,1862501642.0,47031,4
1598,1862501728.0,12101,12
1599,1862501930.0,37197,10
1600,1862488446.0,55083,8
1601,1862523052.0,22123,5
1602,1862522994.0,55079,4
1603,1862523044.0,17085,16
1604,1862520502.0,25027,2
1605,1862479836.0,25021,8
1606,1862501950.0,36035,21
1607,1862501318.0,06037,37
1608,1862501392.0,55079,4
1609,1862542240.0,36013,23
1610,1862566166.0,13117,7
1611,1862418908.0,29037,4
1612,1862418502.0,27025,6
1613,1862565934.0,26045,7
1614,1862566934.0,39093,5
1615,1862608794.0,39093,5
1616,1862523008.0,45051,7
1617,1862042056.0,25017,5
1618,1862604296.0,23025,2
1619,1862607386.0,34039,7
1620,1862612466.0,13127,1
1621,1862618444.0,39035,11
1622,1861529838.0,22071,2
1623,1862611356.0,12081,16
1624,1862623852.0,06077,9
1625,1862605238.0,26111,8
1626,1862297404.0,51059,11
1627,1862267162.0,39017,8
1628,1862638274.0,26163,13
1629,1862644406.0,12071,19
1630,1862612148.0,48113,6
1631,1862605482.0,42091,4
1632,1862638604.0,09009,3
1633,1862613750.0,19129,4
1634,1862618496.0,36061,12
1635,1862415392.0,06037,27
1636,1862281576.0,27053,5
1637,1862645166.0,51085,1
1638,1862638544.0,17089,11
1639,1862237046.0,51009,5
1640,1862261872.0,51550,2
1641,1862604426.0,55087,8
1642,1862663960.0,17117,13
1643,1862638264.0,12011,20
1644,1862644736.0,05031,1
1645,1862652938.0,13089,5
1646,1862644422.0,39049,3
1647,1861658286.0,22097,6
1648,1862670504.0,26121,3
1649,1862329424.0,12015,17
1650,1862329418.0,12109,5
1651,1860635918.0,10001,1
1652,1862670280.0,36005,13
1653,1862696026.0,12127,7
1654,1862692490.0,49049,4
1655,1862444276.0,25017,5
1656,1862670796.0,26125,7
1657,1862670056.0,48091,21
1658,1861904416.0,36085,11
1659,1862332296.0,34007,1
1660,1862681686.0,42101,2
1661,1862625702.0,25025,8
1662,1862713822.0,34025,6
1663,1862692606.0,12019,4
1664,1862686884.0,31081,3
1665,1862763060.0,38017,1
1666,1860102650.0,54055,1
1667,1862712458.0,51810,2
1668,1862263588.0,48329,11
1669,1862354842.0,48441,19
1670,1862715478.0,36115,21
1671,1862762104.0,48367,12
1672,1862748076.0,17043,8
1673,1862720974.0,13057,11
1674,1862767274.0,12011,20
1675,1862726164.0,26125,11
1676,1862776826.0,37051,7
1677,1862686896.0,55101,1
1678,1862798344.0,55131,5
1679,1862761780.0,13121,5
1680,1862765592.0,46099,1
1681,1862757390.0,47157,8
1682,1862760520.0,36061,12
1683,1862060744.0,06019,21
1684,1862759742.0,48339,2
1685,1862768364.0,54067,1
1686,1862764552.0,48231,3
1687,1862786864.0,21187,4
1688,1862833514.0,26103,1
1689,1862567134.0,18089,1
1690,1862776120.0,48291,36
1691,1862877598.0,01017,3
1692,1862201846.0,17097,10
1693,1862889866.0,36063,26
1694,1862882174.0,39067,6
1695,1862873738.0,55127,1
1696,1862635094.0,27163,4
1697,1862915874.0,19153,3
1698,1862122822.0,53007,8
1699,1862879516.0,36111,19
1700,1862844942.0,39169,7
1701,1862915888.0,06001,11
1702,1862886460.0,45091,5
1703,1862873400.0,45003,2
1704,1862916052.0,12011,25
1705,1862913764.0,25025,7
1706,1862915858.0,39143,9
1707,1862876786.0,48141,16
1708,1862884586.0,27003,6
1709,1862890528.0,06037,38
1710,1862915810.0,51810,2
1711,1862480794.0,24031,8
1712,1862195292.0,41033,2
1713,1862922120.0,39153,13
1714,1862915632.0,17201,16
1715,1862769434.0,40109,5
1716,1858926248.0,29021,6
1717,1862444788.0,39099,6
1718,1862922062.0,39051,9
1719,1862923674.0,53061,1
1720,1862279394.0,06099,13
1721,1862916186.0,37119,12
1722,1862935068.0,06067,7
1723,1862935540.0,55009,8
1724,1862445198.0,17097,10
1725,1862776402.0,18097,7
1726,1862934698.0,12021,26
1727,1862916912.0,39061,4
1728,1862917026.0,55073,7
1729,1862935452.0,48373,8
1730,1862181118.0,51059,8
1731,1862332424.0,51059,11
1732,1862355754.0,34015,1
1733,1862940292.0,39095,9
1734,1862935920.0,12127,7
1735,1862935604.0,36057,20
1736,1862934852.0,06037,37
1737,1862916386.0,12069,11
1738,1862934528.0,37183,2
1739,1862396686.0,42129,14
1740,1862060792.0,19181,1
1741,1862938826.0,47163,1
1742,1862416446.0,36005,16
1743,1862542800.0,25001,9
1744,1862950412.0,40109,5
1745,1862935470.0,26049,8
1746,1862951398.0,08043,7
1747,1862916786.0,22051,2
1748,1860455418.0,37119,8
1749,1862940710.0,42003,12
1750,1857014090.0,39113,10
1751,1862951064.0,24045,1
